ticker,data,ano_mes_carteira,book-to-market-value,indicator_rank,tercile
MPLU3,2015,2016,0.0391897114264342,109.0,3
OIBR4,2016,2017,8.555986996731468,1.0,1
PDGR3,2016,2017,6.456745871584399,2.0,1
GOAU4,2016,2017,5.451296453628875,3.0,1
GFSA3,2016,2017,4.021922551621989,4.0,1
TCSA3,2016,2017,3.81671469740634,5.0,1
USIM5,2016,2017,3.657546861297373,6.0,1
GGBR4,2016,2017,2.9893040118205203,7.0,1
AXIA3,2016,2017,2.7335760194563967,8.0,1
BRAP4,2016,2017,2.697223814880264,9.0,1
EVEN3,2016,2017,2.5832464391350585,10.0,1
CPLE6,2016,2017,2.3063547193666043,11.0,1
ENAT3,2016,2017,2.2634670805055106,12.0,1
BRPR3,2016,2017,2.139664954330244,13.0,1
DIRR3,2016,2017,2.1253251040549013,14.0,1
PETR4,2016,2017,1.9604664639830616,15.0,1
FESA4,2016,2017,1.9125772942111183,16.0,1
MEAL3,2016,2017,1.6491371049120171,17.0,1
CSMG3,2016,2017,1.6360015369983776,18.0,1
VALE5,2016,2017,1.6312526668253378,19.0,1
SLCE3,2016,2017,1.6248304589475644,20.0,1
LIGT3,2016,2017,1.567229795007279,21.0,1
PRML3,2016,2017,1.5656624894883422,22.0,1
ELPL4,2016,2017,1.53254522732043,23.0,1
CYRE3,2016,2017,1.5299336926888722,24.0,1
CMIG4,2016,2017,1.5184051017582934,25.0,1
RAPT4,2016,2017,1.4848624222595483,26.0,1
MYPK3,2016,2017,1.3833882634971912,27.0,1
TUPY3,2016,2017,1.3351992393583167,28.0,1
VVAR11,2016,2017,1.2522208653856035,29.0,1
AMER3,2016,2017,1.2498363741494554,30.0,1
BRML3,2016,2017,1.2180791793344912,31.0,1
FIBR3,2016,2017,1.1947354481582868,32.0,1
ENBR3,2016,2017,1.1871248551736786,33.0,1
RLOG3,2016,2017,1.1630005782577018,34.0,1
CZLT33,2016,2017,1.1048153307741448,35.0,1
MRVE3,2016,2017,1.0527095670213698,36.0,2
EZTC3,2016,2017,1.047217850367108,37.0,2
TIMS3,2016,2017,1.0132938961823437,38.0,2
VIVT4,2016,2017,0.9653428411865476,39.0,2
EMBJ3,2016,2017,0.9298935112624056,40.0,2
SULA11,2016,2017,0.9007172972482684,41.0,2
RUMO3,2016,2017,0.8995954826678424,42.0,2
SUZB5,2016,2017,0.8876640459071277,43.0,2
JBSS3,2016,2017,0.8484864536014506,44.0,2
POMO4,2016,2017,0.8475596612959769,45.0,2
ITSA4,2016,2017,0.8446529758892964,46.0,2
ALUP11,2016,2017,0.8388678995038469,47.0,2
PCAR4,2016,2017,0.8152512717998462,48.0,2
MGLU3,2016,2017,0.8115976101057837,49.0,2
ALSC3,2016,2017,0.796857717359418,50.0,2
PSSA3,2016,2017,0.7816022680852192,51.0,2
DXCO3,2016,2017,0.7746990698051891,52.0,2
TAEE11,2016,2017,0.649152978915275,53.0,2
CSAN3,2016,2017,0.6395906107674768,54.0,2
HYPE3,2016,2017,0.6144936291372873,55.0,2
COGN3,2016,2017,0.6098711433639388,56.0,2
ANIM3,2016,2017,0.5825742164044351,57.0,2
SEER3,2016,2017,0.5806237533605327,58.0,2
B3SA3,2016,2017,0.5755156938169007,59.0,2
ISAE4,2016,2017,0.575314904083521,60.0,2
CSNA3,2016,2017,0.569040417027371,61.0,2
IGTA3,2016,2017,0.5400306593152893,62.0,2
GRND3,2016,2017,0.538599624974585,63.0,2
VLID3,2016,2017,0.5353555967841682,64.0,2
MBRF3,2016,2017,0.5241778257449392,65.0,2
YDUQ3,2016,2017,0.5128551840186816,66.0,2
HGTX3,2016,2017,0.4925908765675311,67.0,2
SMTO3,2016,2017,0.4663953657088165,68.0,2
LEVE3,2016,2017,0.4619045075720152,69.0,2
DAGB33,2016,2017,0.4618135949761333,70.0,2
CGAS5,2016,2017,0.455449343814189,71.0,3
BRKM5,2016,2017,0.4170372389515038,72.0,3
KLBN11,2016,2017,0.4169581446290753,73.0,3
QUAL3,2016,2017,0.4129206962458397,74.0,3
FLRY3,2016,2017,0.4039387666264294,75.0,3
ALPA4,2016,2017,0.3951617568330668,76.0,3
EQTL3,2016,2017,0.3936436012150489,77.0,3
MULT3,2016,2017,0.3770980205478874,78.0,3
CPFE3,2016,2017,0.3722886779159891,79.0,3
BRFS3,2016,2017,0.3482976619482859,80.0,3
MDIA3,2016,2017,0.328902537875939,81.0,3
LINX3,2016,2017,0.3064451052643941,82.0,3
AESB3,2016,2017,0.2914155764464581,83.0,3
RENT3,2016,2017,0.2886680909331673,84.0,3
BEEF3,2016,2017,0.2785796022063582,85.0,3
EGIE3,2016,2017,0.2737977480163718,86.0,3
AZZA3,2016,2017,0.264666338667648,87.0,3
WEGE3,2016,2017,0.2569941208621157,88.0,3
TOTS3,2016,2017,0.2471197356415813,89.0,3
UGPA3,2016,2017,0.2168826508255457,90.0,3
CVCB3,2016,2017,0.178422759267937,91.0,3
CTIP3,2016,2017,0.1554458234796081,92.0,3
LREN3,2016,2017,0.151163632811741,93.0,3
ABEV3,2016,2017,0.1481360517230474,94.0,3
BBSE3,2016,2017,0.1422901824151215,95.0,3
RADL3,2016,2017,0.1319041121913373,96.0,3
MOTV3,2016,2017,0.1131728232370726,97.0,3
CIEL3,2016,2017,0.1032378683496794,98.0,3
SAUD3,2016,2017,0.0903560942998026,99.0,3
LAME4,2016,2017,0.0847852921474329,100.0,3
ECOR3,2016,2017,0.0827923390079126,101.0,3
SMLS3,2016,2017,0.0789826506877098,102.0,3
NATU3,2016,2017,0.0722289938555857,103.0,3
WIZC3,2016,2017,0.0573463133138444,104.0,3
MPLU3,2016,2017,0.0446145033687687,105.0,3
GFSA3,2017,2018,4.692767253055282,1.0,1
OIBR4,2017,2018,3.2058717141027224,2.0,1
RSID3,2017,2018,3.174039702896033,3.0,1
EVEN3,2017,2018,2.617518904298319,4.0,1
AXIA3,2017,2018,2.5690476316157573,5.0,1
CPLE6,2017,2018,2.545995865679104,6.0,1
JHSF3,2017,2018,2.1986718408707344,7.0,1
DIRR3,2017,2018,2.0469740225340445,8.0,1
TCSA3,2017,2018,2.012318843568155,9.0,1
GOAU4,2017,2018,1.958684427635855,10.0,1
HBOR3,2017,2018,1.956131096240902,11.0,1
ENAT3,2017,2018,1.841218337188493,12.0,1
USIM5,2017,2018,1.6063954778222478,13.0,1
FESA4,2017,2018,1.568603931171164,14.0,1
PETR4,2017,2018,1.5437424202353858,15.0,1
GGBR4,2017,2018,1.4332082726376874,16.0,1
CYRE3,2017,2018,1.4023499463097884,17.0,1
TEND3,2017,2018,1.3713756613756614,18.0,1
JBSS3,2017,2018,1.3393109598647588,19.0,1
BRPR3,2017,2018,1.3347348406138206,20.0,1
CMIG4,2017,2018,1.3066378331893909,21.0,1
SLCE3,2017,2018,1.2977259226324358,22.0,1
ELPL4,2017,2018,1.282148478934399,23.0,1
CSMG3,2017,2018,1.2128309096950805,24.0,1
BRAP4,2017,2018,1.2088057658999256,25.0,1
EMBJ3,2017,2018,1.17427743933767,26.0,1
CZLT33,2017,2018,1.1048213488368324,27.0,1
BRML3,2017,2018,1.0605563530791948,28.0,1
ISAE4,2017,2018,1.0494774146370869,29.0,1
MAGG3,2017,2018,1.0445901484891975,30.0,1
MYPK3,2017,2018,1.0356683729306757,31.0,1
STBP3,2017,2018,1.0187047997348095,32.0,1
RAPT4,2017,2018,0.9959403177741394,33.0,1
VIVT4,2017,2018,0.9678597412844872,34.0,1
AMAR3,2017,2018,0.9615466353776364,35.0,1
VLID3,2017,2018,0.9423322684424268,36.0,1
EZTC3,2017,2018,0.9409281165086436,37.0,1
SAPR4,2017,2018,0.9316460784468924,38.0,1
VALE5,2017,2018,0.921211652075967,39.0,1
ENBR3,2017,2018,0.9058513988265268,40.0,1
MRVE3,2017,2018,0.8894096947061877,41.0,2
TUPY3,2017,2018,0.8882189739081259,42.0,2
MEAL3,2017,2018,0.8744964481898553,43.0,2
DXCO3,2017,2018,0.8161970267904712,44.0,2
ALSC3,2017,2018,0.7953927189197746,45.0,2
POMO4,2017,2018,0.7875720032486025,46.0,2
SULA11,2017,2018,0.7640435428400928,47.0,2
AMER3,2017,2018,0.7580443327049907,48.0,2
ITSA4,2017,2018,0.7487899760288038,49.0,2
TIMS3,2017,2018,0.7404279596908578,50.0,2
FIBR3,2017,2018,0.7381300573587115,51.0,2
LIGT3,2017,2018,0.7246114675531363,52.0,2
PSSA3,2017,2018,0.7194738428704482,53.0,2
ALUP11,2017,2018,0.7061056738719649,54.0,2
SUZB5,2017,2018,0.6953260360600954,55.0,2
CSAN3,2017,2018,0.641395538690719,56.0,2
TPIS3,2017,2018,0.632149440317546,57.0,2
COGN3,2017,2018,0.6079296387333638,58.0,2
RIAA3,2017,2018,0.6070239369383144,59.0,2
RLOG3,2017,2018,0.6069681296499091,60.0,2
YDUQ3,2017,2018,0.6050986617300622,61.0,2
VVAR11,2017,2018,0.6018509935713025,62.0,2
B3SA3,2017,2018,0.6001707772856847,63.0,2
CSNA3,2017,2018,0.5953838082165668,64.0,2
MBRF3,2017,2018,0.5920066552504867,65.0,2
AALR3,2017,2018,0.5885599393370595,66.0,2
MOVI3,2017,2018,0.5874554700249405,67.0,2
PCAR4,2017,2018,0.5866408176193159,68.0,2
PTBL3,2017,2018,0.5663934145520831,69.0,2
TAEE11,2017,2018,0.5514619217639838,70.0,2
ANIM3,2017,2018,0.5328655227275626,71.0,2
LEVE3,2017,2018,0.5296132504711065,72.0,2
SMTO3,2017,2018,0.5212115238449568,73.0,2
IGTA3,2017,2018,0.4721661445331373,74.0,2
HYPE3,2017,2018,0.4467690354997249,75.0,2
RAIL3,2017,2018,0.442679864102978,76.0,2
TGMA3,2017,2018,0.4396694229008281,77.0,2
CGAS5,2017,2018,0.4394968406951078,78.0,2
KLBN11,2017,2018,0.4241910646052781,79.0,2
ENGI11,2017,2018,0.4213020584768505,80.0,3
LINX3,2017,2018,0.3953706198978536,81.0,3
MULT3,2017,2018,0.3925966453147438,82.0,3
EQTL3,2017,2018,0.3906425952449957,83.0,3
HGTX3,2017,2018,0.385332215692184,84.0,3
GRND3,2017,2018,0.3846999323971459,85.0,3
BRFS3,2017,2018,0.3627581165066095,86.0,3
SEER3,2017,2018,0.3581914971469735,87.0,3
ALPA4,2017,2018,0.3453812080663958,88.0,3
PMAM3,2017,2018,0.3390443112355685,89.0,3
EGIE3,2017,2018,0.322828196928067,90.0,3
CPFE3,2017,2018,0.3094898938368967,91.0,3
AESB3,2017,2018,0.3056550769290258,92.0,3
AZUL54,2017,2018,0.2957251706817313,93.0,3
MDIA3,2017,2018,0.2785663597144686,94.0,3
QUAL3,2017,2018,0.2736534162396884,95.0,3
TOTS3,2017,2018,0.2595071152439878,96.0,3
BRKM5,2017,2018,0.255462574742728,97.0,3
MOTV3,2017,2018,0.2502474954596051,98.0,3
RENT3,2017,2018,0.242582712330397,99.0,3
AZZA3,2017,2018,0.231129146658039,100.0,3
WEGE3,2017,2018,0.2223616211103902,101.0,3
UGPA3,2017,2018,0.2133221382584018,102.0,3
LAME4,2017,2018,0.2015618148752608,103.0,3
FLRY3,2017,2018,0.1951610189516366,104.0,3
ABEV3,2017,2018,0.1660969610253791,105.0,3
PARD3,2017,2018,0.1632421355077277,106.0,3
CIEL3,2017,2018,0.1601860966872856,107.0,3
BBSE3,2017,2018,0.1517916459058532,108.0,3
SAUD3,2017,2018,0.1477620377244963,109.0,3
LREN3,2017,2018,0.1448271985900153,110.0,3
MGLU3,2017,2018,0.1371650020003353,111.0,3
BEEF3,2017,2018,0.1299845126638125,112.0,3
RADL3,2017,2018,0.1296092472796927,113.0,3
CVCB3,2017,2018,0.1257750032274182,114.0,3
NATU3,2017,2018,0.1227413109397813,115.0,3
ECOR3,2017,2018,0.0989654675656664,116.0,3
SMLS3,2017,2018,0.0701654989674543,117.0,3
WIZC3,2017,2018,0.0422246109899205,118.0,3
MPLU3,2017,2018,0.0406292925743088,119.0,3
OIBR3,2018,2019,12.047947982804182,1.0,1
JHSF3,2018,2019,3.635036677663355,2.0,1
HBOR3,2018,2019,2.884175804013079,3.0,1
CPLE6,2018,2019,2.8313575600136893,4.0,1
AXIA3,2018,2019,2.670592834431048,5.0,1
NEXP3,2018,2019,2.5759545924593175,6.0,1
TCSA3,2018,2019,2.2886095276053364,7.0,1
EVEN3,2018,2019,2.107937829760698,8.0,1
GFSA3,2018,2019,1.9992210093556115,9.0,1
ROMI3,2018,2019,1.960862315715232,10.0,1
DIRR3,2018,2019,1.638861285856923,11.0,1
GOAU4,2018,2019,1.5813059146583173,12.0,1
BRPR3,2018,2019,1.5744864118423647,13.0,1
ENEV3,2018,2019,1.5038369898897683,14.0,1
LIGT3,2018,2019,1.4516164903716646,15.0,1
CMIG4,2018,2019,1.4290527131705677,16.0,1
MOVI3,2018,2019,1.3299470834336766,17.0,1
CYRE3,2018,2019,1.2881284096204038,18.0,1
BRML3,2018,2019,1.2147030076432772,19.0,1
USIM5,2018,2019,1.18046121277322,20.0,1
CSMG3,2018,2019,1.1784028685671262,21.0,1
PETR4,2018,2019,1.1715199678622208,22.0,1
GGBR4,2018,2019,1.1617900439980635,23.0,1
AMAR3,2018,2019,1.12383688739061,24.0,1
ISAE4,2018,2019,1.112166580470413,25.0,1
PRIO3,2018,2019,1.1057055019143136,26.0,1
SAPR11,2018,2019,1.0728509676730296,27.0,1
MRVE3,2018,2019,1.049964831890955,28.0,1
JBSS3,2018,2019,1.0367786022776508,29.0,1
COGN3,2018,2019,1.036666726421311,30.0,1
TEND3,2018,2019,0.9760854323875776,31.0,1
ENBR3,2018,2019,0.962575188385726,32.0,1
EZTC3,2018,2019,0.960174861659251,33.0,1
VIVT4,2018,2019,0.9500404176700238,34.0,1
FESA4,2018,2019,0.9354544004448608,35.0,1
SRNA3,2018,2019,0.9077689744073444,36.0,1
VLID3,2018,2019,0.9050592217194036,37.0,1
MYPK3,2018,2019,0.903277221370175,38.0,1
BRAP4,2018,2019,0.8963434098163875,39.0,1
ALUP11,2018,2019,0.8655809231219267,40.0,1
SULA11,2018,2019,0.845264432956942,41.0,1
EMBJ3,2018,2019,0.8442272118841202,42.0,1
TUPY3,2018,2019,0.8355163661526187,43.0,1
DXCO3,2018,2019,0.8329570966082872,44.0,1
ALSC3,2018,2019,0.8303355246814575,45.0,2
MEAL3,2018,2019,0.801128250914531,46.0,2
AALR3,2018,2019,0.7999179872509752,47.0,2
CZLT33,2018,2019,0.7912298540329025,48.0,2
ENAT3,2018,2019,0.7750153703358833,49.0,2
RAPT4,2018,2019,0.7705836557907391,50.0,2
PMAM3,2018,2019,0.7335827665503819,51.0,2
SEER3,2018,2019,0.7308127717046954,52.0,2
POMO4,2018,2019,0.7213420408259181,53.0,2
RIAA3,2018,2019,0.721319150569927,54.0,2
CAML3,2018,2019,0.7196401310080388,55.0,2
STBP3,2018,2019,0.7175583163102804,56.0,2
MAGG3,2018,2019,0.6452250459920073,57.0,2
ITSA4,2018,2019,0.644148213592729,58.0,2
CSNA3,2018,2019,0.6417554672829168,59.0,2
TAEE11,2018,2019,0.6416479977135161,60.0,2
CSAN3,2018,2019,0.6408953114289505,61.0,2
VALE3,2018,2019,0.6274336346111138,62.0,2
BRFS3,2018,2019,0.6175574390098161,63.0,2
PTBL3,2018,2019,0.6122396126408043,64.0,2
ANIM3,2018,2019,0.6063794042449558,65.0,2
SHOW3,2018,2019,0.6053660230634619,66.0,2
GBIO33,2018,2019,0.6045688367043444,67.0,2
B3SA3,2018,2019,0.5921784517207686,68.0,2
TIMS3,2018,2019,0.5782310021525376,69.0,2
LCAM3,2018,2019,0.5755358661563055,70.0,2
VULC3,2018,2019,0.5605474666978892,71.0,2
PSSA3,2018,2019,0.558168188732578,72.0,2
HGTX3,2018,2019,0.5465501325296137,73.0,2
SLCE3,2018,2019,0.5236554195439107,74.0,2
PCAR4,2018,2019,0.5181289135706143,75.0,2
SMTO3,2018,2019,0.5163871017696186,76.0,2
IGTA3,2018,2019,0.5118596073966205,77.0,2
RLOG3,2018,2019,0.492117965505683,78.0,2
MULT3,2018,2019,0.4662862687353866,79.0,2
HYPE3,2018,2019,0.4620127821223982,80.0,2
ZAMP3,2018,2019,0.4612814178082604,81.0,2
GRND3,2018,2019,0.4485587949856407,82.0,2
TGMA3,2018,2019,0.4480453850237802,83.0,2
CPFE3,2018,2019,0.4440867082757504,84.0,2
EQTL3,2018,2019,0.4407486463756953,85.0,2
MOTV3,2018,2019,0.4393594685555512,86.0,2
CRFB3,2018,2019,0.4174619321751479,87.0,2
QUAL3,2018,2019,0.417180601551835,88.0,2
MDIA3,2018,2019,0.4158988374110706,89.0,3
YDUQ3,2018,2019,0.413686768691509,90.0,3
AESB3,2018,2019,0.4111804264421492,91.0,3
AZUL54,2018,2019,0.3993886604169963,92.0,3
LINX3,2018,2019,0.3978970931599849,93.0,3
VBBR3,2018,2019,0.3914050455583271,94.0,3
ALPA4,2018,2019,0.3905168660561686,95.0,3
LEVE3,2018,2019,0.383105467933611,96.0,3
UNIP6,2018,2019,0.3756200309147661,97.0,3
FIBR3,2018,2019,0.3737044651403985,98.0,3
UGPA3,2018,2019,0.3700278793897508,99.0,3
VVAR11,2018,2019,0.3626422785833587,100.0,3
ENGI11,2018,2019,0.3523776797747803,101.0,3
RAIL3,2018,2019,0.3487888587788971,102.0,3
EGIE3,2018,2019,0.3259662510269079,103.0,3
AMER3,2018,2019,0.3023539124501639,104.0,3
TOTS3,2018,2019,0.2973362909704485,105.0,3
CGAS5,2018,2019,0.2955028104091506,106.0,3
CIEL3,2018,2019,0.2682301081575728,107.0,3
KLBN11,2018,2019,0.2517913015776205,108.0,3
PARD3,2018,2019,0.2453125292693684,109.0,3
IRBR3,2018,2019,0.2344020494417949,110.0,3
WEGE3,2018,2019,0.2178398415450662,111.0,3
SUZB3,2018,2019,0.2175944354513947,112.0,3
FLRY3,2018,2019,0.2025821924471621,113.0,3
LAME4,2018,2019,0.191573354174097,114.0,3
BBSE3,2018,2019,0.1897361169363507,115.0,3
ABEV3,2018,2019,0.1849045536584605,116.0,3
RENT3,2018,2019,0.1809021754219627,117.0,3
NATU3,2018,2019,0.172853944954192,118.0,3
GNDI3,2018,2019,0.1707876267453685,119.0,3
AZZA3,2018,2019,0.1677748576094857,120.0,3
HAPV3,2018,2019,0.1675502372580381,121.0,3
LREN3,2018,2019,0.1649481574419854,122.0,3
ECOR3,2018,2019,0.150523511258938,123.0,3
RADL3,2018,2019,0.1502308517142892,124.0,3
BRKM5,2018,2019,0.1455571922660544,125.0,3
SAUD3,2018,2019,0.1429741818808654,126.0,3
CVCB3,2018,2019,0.1419905627582851,127.0,3
MBRF3,2018,2019,0.1257365914782458,128.0,3
SMLS3,2018,2019,0.1209070722237345,129.0,3
WIZC3,2018,2019,0.1208692475933938,130.0,3
DMMO3,2018,2019,0.1082484867531154,131.0,3
MGLU3,2018,2019,0.0897182426471544,132.0,3
MPLU3,2018,2019,0.0415934718893351,133.0,3
OIBR3,2019,2020,2.690086175107924,1.0,1
LOGG3,2019,2020,1.547069437817137,2.0,1
JHSF3,2019,2020,1.4687901424306922,3.0,1
BRPR3,2019,2020,1.449934946474288,4.0,1
TCSA3,2019,2020,1.4206397234178223,5.0,1
GOAU4,2019,2020,1.3641239019750888,6.0,1
GFSA3,2019,2020,1.3576913608302086,7.0,1
AXIA3,2019,2020,1.3014672983232938,8.0,1
CPLE6,2019,2020,1.2936294504066153,9.0,1
USIM5,2019,2020,1.1926488144322662,10.0,1
HBOR3,2019,2020,1.151290948604087,11.0,1
GGBR4,2019,2020,1.087079899767205,12.0,1
ROMI3,2019,2020,1.0235807810988855,13.0,1
EMBJ3,2019,2020,1.0226479688598873,14.0,1
VLID3,2019,2020,0.998441648146099,15.0,1
GBIO33,2019,2020,0.9519612244935088,16.0,1
NEOE3,2019,2020,0.9463178468708316,17.0,1
EVEN3,2019,2020,0.9303721159285886,18.0,1
MYPK3,2019,2020,0.9163253512750256,19.0,1
BRML3,2019,2020,0.9159667522082572,20.0,1
LIGT3,2019,2020,0.9018984478487928,21.0,1
COGN3,2019,2020,0.8956416263147575,22.0,1
VIVT4,2019,2020,0.8823694226084617,23.0,1
BRAP4,2019,2020,0.8733732305758619,24.0,1
SLCE3,2019,2020,0.8700385983070685,25.0,1
FESA4,2019,2020,0.8543403619935936,26.0,1
ENEV3,2019,2020,0.8465531330394299,27.0,1
ENAT3,2019,2020,0.8191092118877102,28.0,1
PETR4,2019,2020,0.8054285622044828,29.0,1
ENBR3,2019,2020,0.7812886431951047,30.0,1
TIMS3,2019,2020,0.779422327797316,31.0,1
CAML3,2019,2020,0.7733636290512377,32.0,1
DIRR3,2019,2020,0.7715975516094445,33.0,1
CSMG3,2019,2020,0.7633318341256872,34.0,1
PMAM3,2019,2020,0.7626999900000047,35.0,1
MILS3,2019,2020,0.7540246970959676,36.0,1
AALR3,2019,2020,0.7459496376583954,37.0,1
CMIG4,2019,2020,0.7429319711986693,38.0,1
TUPY3,2019,2020,0.7322098346851598,39.0,1
MEAL3,2019,2020,0.7244683077468329,40.0,1
ISAE4,2019,2020,0.697213129537916,41.0,1
SAPR11,2019,2020,0.6932746291640676,42.0,1
CYRE3,2019,2020,0.6638214278353269,43.0,1
POMO4,2019,2020,0.6384504325784468,44.0,1
TRIS3,2019,2020,0.6361401042776311,45.0,2
IGTI3,2019,2020,0.6300045203577197,46.0,2
GUAR4,2019,2020,0.6152349321336883,47.0,2
RIAA3,2019,2020,0.6152349321336883,48.0,2
VALE3,2019,2020,0.6138877462500608,49.0,2
ALUP11,2019,2020,0.609199193399739,50.0,2
VULC3,2019,2020,0.6068082014386844,51.0,2
SRNA3,2019,2020,0.5886167445899283,52.0,2
DXCO3,2019,2020,0.5800111075473728,53.0,2
PRIO3,2019,2020,0.5781687313478857,54.0,2
AMAR3,2019,2020,0.5655356239487697,55.0,2
RAPT4,2019,2020,0.5596568452996201,56.0,2
PTBL3,2019,2020,0.5485227588628344,57.0,2
MRVE3,2019,2020,0.5418096253113942,58.0,2
TEND3,2019,2020,0.5418068445513308,59.0,2
EZTC3,2019,2020,0.5295581712062257,60.0,2
CSAN3,2019,2020,0.5292889108619211,61.0,2
ALSC3,2019,2020,0.5205003203721125,62.0,2
JBSS3,2019,2020,0.5062366643268035,63.0,2
TAEE11,2019,2020,0.5049527123691784,64.0,2
SMTO3,2019,2020,0.4980116748551955,65.0,2
GRND3,2019,2020,0.4875501076618395,66.0,2
SULA11,2019,2020,0.4857247560645074,67.0,2
ITSA4,2019,2020,0.4795245454623881,68.0,2
CSNA3,2019,2020,0.4785388007897807,69.0,2
STBP3,2019,2020,0.4635174570124563,70.0,2
ANIM3,2019,2020,0.4626994555431065,71.0,2
PSSA3,2019,2020,0.462631111220373,72.0,2
SUZB3,2019,2020,0.4583087464710791,73.0,2
HYPE3,2019,2020,0.4523511242573652,74.0,2
UGPA3,2019,2020,0.4439970596341852,75.0,2
MOVI3,2019,2020,0.4373164709718556,76.0,2
MDIA3,2019,2020,0.4293169607433386,77.0,2
CPFE3,2019,2020,0.4281401497010347,78.0,2
PCAR4,2019,2020,0.4246193864284063,79.0,2
SEER3,2019,2020,0.4145644310222013,80.0,2
LEVE3,2019,2020,0.4039380183680228,81.0,2
UNIP6,2019,2020,0.3848710145150051,82.0,2
QUAL3,2019,2020,0.3690120915886707,83.0,2
LCAM3,2019,2020,0.3687844320056981,84.0,2
IGTA3,2019,2020,0.3531450087241057,85.0,2
ZAMP3,2019,2020,0.3490062698040264,86.0,2
YDUQ3,2019,2020,0.3481406099130902,87.0,2
MULT3,2019,2020,0.3308267135047898,88.0,2
SIMH3,2019,2020,0.3302982850931276,89.0,3
B3SA3,2019,2020,0.3302763924768541,90.0,3
EQTL3,2019,2020,0.3285945120175229,91.0,3
KLBN11,2019,2020,0.3275728978384342,92.0,3
BRKM5,2019,2020,0.3196041250601388,93.0,3
SBFG3,2019,2020,0.3173992031966594,94.0,3
AESB3,2019,2020,0.3135461924308895,95.0,3
MOTV3,2019,2020,0.3011794210167722,96.0,3
BRFS3,2019,2020,0.3008422984765307,97.0,3
CRFB3,2019,2020,0.2955180535490896,98.0,3
ENGI11,2019,2020,0.2946949661386498,99.0,3
LINX3,2019,2020,0.2891733555808207,100.0,3
TOTS3,2019,2020,0.286871349671246,101.0,3
HGTX3,2019,2020,0.2856156377469465,102.0,3
VBBR3,2019,2020,0.2838111587982833,103.0,3
BHIA3,2019,2020,0.2820254043148591,104.0,3
TGMA3,2019,2020,0.2721089949712771,105.0,3
RLOG3,2019,2020,0.268999366127937,106.0,3
PARD3,2019,2020,0.2528761235344232,107.0,3
FLRY3,2019,2020,0.2522712184602757,108.0,3
RAIL3,2019,2020,0.2403637279171573,109.0,3
ABEV3,2019,2020,0.2190262611520352,110.0,3
AMER3,2019,2020,0.217736023035285,111.0,3
ALPA4,2019,2020,0.2174896085067026,112.0,3
MBRF3,2019,2020,0.2156239099532008,113.0,3
EGIE3,2019,2020,0.2027583789152498,114.0,3
LAME4,2019,2020,0.1949573756054354,115.0,3
SQIA3,2019,2020,0.1948433424866003,116.0,3
SMLS3,2019,2020,0.1940427353405828,117.0,3
WEGE3,2019,2020,0.1793261493659662,118.0,3
CVCB3,2019,2020,0.1784216247110442,119.0,3
RENT3,2019,2020,0.1747568335512969,120.0,3
AZZA3,2019,2020,0.1487631573111308,121.0,3
HAPV3,2019,2020,0.1474929171049367,122.0,3
RADL3,2019,2020,0.141598679116041,123.0,3
ECOR3,2019,2020,0.1314843412836387,124.0,3
IRBR3,2019,2020,0.1302266961715073,125.0,3
GNDI3,2019,2020,0.1197606650156575,126.0,3
NATU3,2019,2020,0.1106501299507781,127.0,3
SAUD3,2019,2020,0.1102941288162989,128.0,3
BBSE3,2019,2020,0.1101218556833107,129.0,3
LREN3,2019,2020,0.110100920539921,130.0,3
WIZC3,2019,2020,0.1062057580815554,131.0,3
MGLU3,2019,2020,0.0779579635184919,132.0,3
LPSB3,2019,2020,0.062722658992427,133.0,3
SGPS3,2020,2021,3.303228813559322,1.0,1
EMBJ3,2020,2021,2.6495565781862784,2.0,1
MYPK3,2020,2021,1.8264315660560508,3.0,1
BRPR3,2020,2021,1.658545607084123,4.0,1
GFSA3,2020,2021,1.638466447619605,5.0,1
MDNE3,2020,2021,1.5630435034984744,6.0,1
AXIA3,2020,2021,1.547613289646329,7.0,1
VSTE3,2020,2021,1.5435579330202438,8.0,1
VLID3,2020,2021,1.5266990201128587,9.0,1
SHOW3,2020,2021,1.4561133910081805,10.0,1
GOAU4,2020,2021,1.4538998517407988,11.0,1
PFRM3,2020,2021,1.4449641188410602,12.0,1
COGN3,2020,2021,1.4446908542916723,13.0,1
USIM5,2020,2021,1.426330029555418,14.0,1
LIGT3,2020,2021,1.3240852967387908,15.0,1
BRML3,2020,2021,1.2390907443578447,16.0,1
POSI3,2020,2021,1.200533831174866,17.0,1
CPLE6,2020,2021,1.167836016543396,18.0,1
GGBR4,2020,2021,1.166099740601928,19.0,1
MEAL3,2020,2021,1.1239362681699887,20.0,1
OIBR3,2020,2021,1.1232143172826576,21.0,1
CMIG4,2020,2021,1.0229857369777855,22.0,1
ENAT3,2020,2021,1.0127146461578425,23.0,1
ROMI3,2020,2021,0.9923795432934244,24.0,1
AALR3,2020,2021,0.96925765658522,25.0,1
CSMG3,2020,2021,0.9467856334609126,26.0,1
POMO4,2020,2021,0.91579368666427,27.0,1
ENBR3,2020,2021,0.9132801518962969,28.0,1
TCSA3,2020,2021,0.9067895371758828,29.0,1
AGRO3,2020,2021,0.90171442903314,30.0,1
BRAP4,2020,2021,0.8904481575483265,31.0,1
FESA4,2020,2021,0.8900783540732977,32.0,1
LOGG3,2020,2021,0.8870197717941594,33.0,1
