ticker,Mkt-Rf_capm,Mkt-Rf_3 fatores,SMB_3 fatores,HML_3 fatores,Mkt-Rf_5 fatores,SMB_5 fatores,HML_5 fatores,WML_5 fatores,IML_5 fatores,Mkt-Rf_completo,SMB_completo,HML_completo,WML_completo,IML_completo,BAB_completo,ret_esp_capm,ret_esp_3 fatores,ret_esp_5 fatores,ret_esp_completo,ult_atualizacao
GGBR4,0.07468925643165825,-0.11312543471454106,0.4142412718486602,-0.1885795537836075,-0.13233951846939357,0.287653060697062,-0.19957716186914218,-0.10004582815034091,0.14548924991592302,-0.1631753168457489,0.2379398903491795,0.02956054193473423,-0.06629952542154732,0.2436847680956461,0.6869646953222643,0.12768380971576776,0.17033127305759121,0.16021636273686668,0.27365812297099756,2026-06-03
GGPS3,1.3780958300442125,1.4900476603579245,0.01208966276806625,-0.48670310630440433,1.6041468942395074,-0.2506331859358027,-0.45501273366073935,0.3879675606217721,0.5221609842316607,1.595851111723481,-0.26400756477804044,-0.39336761152774447,0.39704635873626354,0.5485786126298344,0.18481472861595508,0.1010788851126827,0.089370620341505,0.1786561812835905,0.2086576106444089,2026-06-03
GMAT3,0.7820981311822577,0.43832231375026937,0.2143603752340229,0.912835855973656,0.3513905222604659,0.37083220669565076,0.8872430760160439,-0.30447009265589475,-0.3381272652196972,0.37639537431828407,0.411144782835307,0.701434545471315,-0.33183508242956217,-0.41775433940330275,-0.55706196952724,0.11317206359981635,0.16310278771986386,0.09661071022078249,0.015805341207996593,2026-06-03
GOAU4,0.0148766799308509,-0.07725366812970086,0.2685652883119486,-0.2436982547344234,-0.153417715686966,0.10107226503195765,-0.2762143668452941,-0.3286487994430499,0.11993355699080657,-0.18644880454190405,0.04781986900251978,-0.030763681184892408,-0.2924999989367156,0.2251199006866522,0.7358717168417663,0.1289187179619724,0.15301312710433046,0.10400106276027077,0.2204918728576779,2026-06-03
GRND3,0.8060376775528434,0.8380306025264684,0.07933105438697786,-0.3145954093580165,0.7358026598562072,-0.4610897340173013,-0.3686975468488901,-0.5052471675500166,0.5922215590690167,0.703613099182665,-0.5129854266034348,-0.12950017212331982,-0.47001932470521446,0.6947280857928358,0.717124021592194,0.11268397728502211,0.11304089813096807,0.05872958970960873,0.167865580900749,2026-06-03
HAPV3,0.8634253792345665,1.1772773986912433,-0.6308567122110783,0.1731744633201428,0.91908211198541,-0.7526132513338769,0.0777262780492829,-1.0234794691398965,-0.20289370521614383,0.9669280150529147,-0.6754765577865814,-0.2778117959613873,-1.0758414125389886,-0.3552573050538238,-1.065918443946949,0.11151473910672194,0.047179537032679075,-0.108765093176175,-0.23249815230014614,2026-06-03
HBOR3,1.8209238318561436,1.1790784452765117,1.0665182638687614,0.1631011318421061,1.0577136118594983,0.5045320860318807,0.10150898757815716,-0.5836536634160931,0.594319429573776,1.1395836537869473,0.6365221610431516,-0.50685902639768,-0.6732511885257797,0.33360715313646655,-1.8239134827083494,0.0921717312725292,0.22079988334046763,0.1484629805964386,-0.10689175808368667,2026-06-03
HBRE3,2.7798720974058666,2.9643787925652925,0.02910867415042434,-0.8233735366144996,2.8348099980943973,-0.9376172522405661,-0.9012826348870315,-0.697631330613078,1.1356174382718458,2.8735073875503607,-0.8752297022065867,-1.1888390281063608,-0.739981257910445,1.0123869590913737,-0.8621064398243505,0.07310914690820769,0.054754930959921566,-0.0028018743644547817,-0.11522208651542087,2026-06-03
HBSA3,1.2582826679727748,0.9644930971595368,0.5435142265243591,-0.05335223473525075,0.746875556124188,-0.21965420804551417,-0.15568923223666115,-0.9968541231252712,0.7315555341647106,0.7515964595322433,-0.21204321408141813,-0.19076978872489395,-1.002020619339093,0.7165219828756412,-0.10517301779501684,0.10350025609343905,0.16414184614186866,0.03584593127071467,0.020952372997268043,2026-06-03
HYPE3,1.1643063913552083,1.3199243510321812,-0.16748581059486473,-0.2502571855087986,1.3073184464517889,-0.1819044634114526,-0.25519808288987317,-0.05169142976426394,0.0016730113124152068,1.3063626202478296,-0.18344543700067134,-0.24809543489166544,-0.050645385811023125,0.004716806327613066,0.02129404431077994,0.10540288968922917,0.08019890838572219,0.0720475371984477,0.07518435039254112,2026-06-03
