ticker,data,ano_mes_carteira,beta,indicator_rank,tercile
CPFE3,201806,201806,0.4986632389140023,19.0,1
EGIE3,201806,201806,0.506785790884444,20.0,1
ISAE4,201806,201806,0.5135944600243149,21.0,1
LINX3,201806,201806,0.5156906042693695,22.0,1
EMBJ3,201806,201806,0.5227916809392769,23.0,1
HYPE3,201806,201806,0.5230220521940465,24.0,1
GRND3,201806,201806,0.5465856033317016,25.0,1
PCAR4,201806,201806,0.5508509378610174,26.0,1
SLCE3,201806,201806,0.5518090366077484,27.0,1
TOTS3,201806,201806,0.5628155553180146,28.0,1
UGPA3,201806,201806,0.5668545925912696,29.0,1
CVCB3,201806,201806,0.5758662456567002,30.0,1
PSSA3,201806,201806,0.6037984888380429,31.0,1
CSAN3,201806,201806,0.606011782089625,32.0,1
ANIM3,201806,201806,0.6217450984418713,33.0,1
ALPA4,201806,201806,0.6233953413360449,34.0,1
CIEL3,201806,201806,0.6285407922541071,35.0,1
MULT3,201806,201806,0.6420412469761175,36.0,1
MPLU3,201806,201806,0.6428037041952543,37.0,2
BBSE3,201806,201806,0.653700182129179,38.0,2
BRFS3,201806,201806,0.6798875709528541,39.0,2
VIVT4,201806,201806,0.6896042076651225,40.0,2
CSMG3,201806,201806,0.7183623604587576,41.0,2
AESB3,201806,201806,0.7191646137454087,42.0,2
FLRY3,201806,201806,0.7200173855072788,43.0,2
MOTV3,201806,201806,0.7511026083724395,44.0,2
MDIA3,201806,201806,0.7576271139702128,45.0,2
SULA11,201806,201806,0.7652812229012028,46.0,2
ALSC3,201806,201806,0.7842608190265058,47.0,2
IGTA3,201806,201806,0.8379777845888698,48.0,2
BRML3,201806,201806,0.8581362484206103,49.0,2
GFSA3,201806,201806,0.860968901857434,50.0,2
CZLT33,201806,201806,0.8833008648601576,51.0,2
FESA4,201806,201806,0.8847381655527021,52.0,2
WIZC3,201806,201806,0.8865180377220858,53.0,2
BRPR3,201806,201806,0.8991374378239633,54.0,2
QUAL3,201806,201806,0.9108383131334692,55.0,2
SEER3,201806,201806,0.9211535175732424,56.0,2
NATU3,201806,201806,0.9275086928208088,57.0,2
PTBL3,201806,201806,0.9299559345570596,58.0,2
SAPR4,201806,201806,0.958431322570874,59.0,2
COGN3,201806,201806,0.970673635976577,60.0,2
VLID3,201806,201806,0.9718723261967676,61.0,2
MRVE3,201806,201806,0.979620383313776,62.0,2
RENT3,201806,201806,0.9858653660687802,63.0,2
EQTL3,201806,201806,0.9926748937055628,64.0,2
LREN3,201806,201806,0.997193275025337,65.0,2
DIRR3,201806,201806,1.0023511773486111,66.0,2
EZTC3,201806,201806,1.0144332727853236,67.0,2
ALUP11,201806,201806,1.026574158872595,68.0,2
ENGI11,201806,201806,1.0680903071867909,69.0,2
RLOG3,201806,201806,1.0744304655916774,70.0,2
MYPK3,201806,201806,1.0756597386846296,71.0,2
B3SA3,201806,201806,1.0998570384936908,72.0,2
HGTX3,201806,201806,1.1000197414247197,73.0,3
TIMS3,201806,201806,1.1008585904060375,74.0,3
DXCO3,201806,201806,1.148816424863283,75.0,3
ENAT3,201806,201806,1.1493231836463724,76.0,3
LAME4,201806,201806,1.162657529106735,77.0,3
POMO4,201806,201806,1.180118266047194,78.0,3
RIAA3,201806,201806,1.2683118548417611,79.0,3
CPLE6,201806,201806,1.2709184784508334,80.0,3
CYRE3,201806,201806,1.2845936308625352,81.0,3
PMAM3,201806,201806,1.2990122014004617,82.0,3
TPIS3,201806,201806,1.3190178380009998,83.0,3
SMLS3,201806,201806,1.3338904414598338,84.0,3
GGBR4,201806,201806,1.408260340242832,85.0,3
LIGT3,201806,201806,1.420561108755442,86.0,3
YDUQ3,201806,201806,1.4261591440804078,87.0,3
ITSA4,201806,201806,1.4302576368757711,88.0,3
CMIG4,201806,201806,1.4310513539366183,89.0,3
TGMA3,201806,201806,1.4407648816991203,90.0,3
TCSA3,201806,201806,1.46357117224377,91.0,3
MGLU3,201806,201806,1.4803799275636207,92.0,3
MEAL3,201806,201806,1.5004498188335127,93.0,3
AZZA3,201806,201806,1.5152974692878238,94.0,3
VVAR11,201806,201806,1.539081708577907,95.0,3
EVEN3,201806,201806,1.641310743422438,96.0,3
BRAP4,201806,201806,1.642129995242071,97.0,3
GOAU4,201806,201806,1.7108622504286028,98.0,3
AMAR3,201806,201806,1.7451018392562154,99.0,3
AMER3,201806,201806,1.8019423511332824,100.0,3
PETR4,201806,201806,1.8190947947781624,101.0,3
OIBR4,201806,201806,1.9040080555819936,102.0,3
RAPT4,201806,201806,2.020032501127647,103.0,3
CSNA3,201806,201806,2.2675788389708944,104.0,3
AXIA3,201806,201806,2.3302204062246106,105.0,3
RSID3,201806,201806,2.5050874905329654,106.0,3
HBOR3,201806,201806,2.6104812737639387,107.0,3
JHSF3,201806,201806,2.626331680539875,108.0,3
USIM5,201806,201806,3.2753167058326778,109.0,3
MAGG3,201807,201807,-0.1783559024838333,1.0,1
FIBR3,201807,201807,-0.1670504180397951,2.0,1
MBRF3,201807,201807,-0.0160743829899394,3.0,1
BEEF3,201807,201807,0.0592581627665309,4.0,1
KLBN11,201807,201807,0.065255540838123,5.0,1
BRKM5,201807,201807,0.1688104056774587,6.0,1
LEVE3,201807,201807,0.1988337505119495,7.0,1
RADL3,201807,201807,0.2172496293529299,8.0,1
SAUD3,201807,201807,0.2454916492191465,9.0,1
SMTO3,201807,201807,0.2876156834850095,10.0,1
JBSS3,201807,201807,0.3589859338248944,11.0,1
ENBR3,201807,201807,0.3646167704733398,12.0,1
WEGE3,201807,201807,0.3796976416116934,13.0,1
CGAS5,201807,201807,0.4309159950132404,14.0,1
TAEE11,201807,201807,0.4398488435563724,15.0,1
MPLU3,201807,201807,0.4469719476354813,16.0,1
TUPY3,201807,201807,0.447086181710761,17.0,1
CPFE3,201807,201807,0.4699814657776878,18.0,1
EMBJ3,201807,201807,0.4896676664329141,19.0,1
ECOR3,201807,201807,0.4972560719166307,20.0,1
PCAR4,201807,201807,0.5021971154391651,21.0,1
SLCE3,201807,201807,0.5082114816337868,22.0,1
ABEV3,201807,201807,0.5091763104755878,23.0,1
ISAE4,201807,201807,0.5114056036521288,24.0,1
EGIE3,201807,201807,0.5187388902980464,25.0,1
GRND3,201807,201807,0.5426803721825039,26.0,1
TOTS3,201807,201807,0.5528518435109849,27.0,1
LINX3,201807,201807,0.5570876939796279,28.0,1
CIEL3,201807,201807,0.5659652474026219,29.0,1
UGPA3,201807,201807,0.5788325982456901,30.0,1
ANIM3,201807,201807,0.5794041461614075,31.0,1
MULT3,201807,201807,0.5797224686227022,32.0,1
PSSA3,201807,201807,0.6355795075462828,33.0,1
VIVT4,201807,201807,0.6397114040165403,34.0,1
FLRY3,201807,201807,0.6398484591892372,35.0,1
HYPE3,201807,201807,0.6407876461717765,36.0,1
MOTV3,201807,201807,0.6605914747798057,37.0,2
BBSE3,201807,201807,0.6702882841122092,38.0,2
ALPA4,201807,201807,0.671453351449893,39.0,2
CVCB3,201807,201807,0.6727653592452179,40.0,2
CSAN3,201807,201807,0.6746791009600425,41.0,2
CSMG3,201807,201807,0.677342941200023,42.0,2
AESB3,201807,201807,0.6845755360850141,43.0,2
WIZC3,201807,201807,0.6876634598577042,44.0,2
ALSC3,201807,201807,0.7095970338659996,45.0,2
BRPR3,201807,201807,0.7486826510984488,46.0,2
MDIA3,201807,201807,0.759821414016278,47.0,2
BRFS3,201807,201807,0.7651969048091757,48.0,2
QUAL3,201807,201807,0.7833040844952787,49.0,2
IGTA3,201807,201807,0.7856212073613168,50.0,2
SULA11,201807,201807,0.7997599389213771,51.0,2
BRML3,201807,201807,0.8151526647680589,52.0,2
ENAT3,201807,201807,0.8846648766121591,53.0,2
GFSA3,201807,201807,0.8943357864984768,54.0,2
LREN3,201807,201807,0.9163875156399246,55.0,2
SAPR4,201807,201807,0.9188801006374692,56.0,2
COGN3,201807,201807,0.92836680105509,57.0,2
NATU3,201807,201807,0.9387665048150078,58.0,2
SEER3,201807,201807,0.9471968724024762,59.0,2
ALUP11,201807,201807,0.9486714517585544,60.0,2
CZLT33,201807,201807,0.984402074097817,61.0,2
FESA4,201807,201807,0.9846219152170832,62.0,2
EQTL3,201807,201807,0.9953762009423184,63.0,2
MRVE3,201807,201807,1.0102366170504975,64.0,2
DIRR3,201807,201807,1.0176776286044895,65.0,2
RENT3,201807,201807,1.019028322353983,66.0,2
VLID3,201807,201807,1.0248395760226152,67.0,2
ENGI11,201807,201807,1.0289802049486017,68.0,2
RLOG3,201807,201807,1.037787871015589,69.0,2
PTBL3,201807,201807,1.038120645273225,70.0,2
PMAM3,201807,201807,1.0440465340955505,71.0,2
B3SA3,201807,201807,1.049081094234627,72.0,2
EZTC3,201807,201807,1.0837911469729944,73.0,3
DXCO3,201807,201807,1.122513575382765,74.0,3
HGTX3,201807,201807,1.1236687045031335,75.0,3
YDUQ3,201807,201807,1.136039100004649,76.0,3
TIMS3,201807,201807,1.142115743060065,77.0,3
CPLE6,201807,201807,1.1498901807930375,78.0,3
LAME4,201807,201807,1.1610798897630206,79.0,3
MYPK3,201807,201807,1.207829030616189,80.0,3
POMO4,201807,201807,1.2251768737502071,81.0,3
TPIS3,201807,201807,1.241240351274188,82.0,3
CYRE3,201807,201807,1.2653662627227131,83.0,3
CMIG4,201807,201807,1.280251377016229,84.0,3
RIAA3,201807,201807,1.28335819450479,85.0,3
SMLS3,201807,201807,1.303875535955299,86.0,3
LIGT3,201807,201807,1.3275618826518203,87.0,3
AZZA3,201807,201807,1.405927785196872,88.0,3
MEAL3,201807,201807,1.4124510501647656,89.0,3
TCSA3,201807,201807,1.4165385451339862,90.0,3
MGLU3,201807,201807,1.4342416161946612,91.0,3
GGBR4,201807,201807,1.4472682762438145,92.0,3
ITSA4,201807,201807,1.468020982491006,93.0,3
TGMA3,201807,201807,1.499408362267884,94.0,3
BRAP4,201807,201807,1.5862079761247565,95.0,3
VVAR11,201807,201807,1.6488820472412875,96.0,3
OIBR4,201807,201807,1.6617513117292426,97.0,3
EVEN3,201807,201807,1.7333340273315387,98.0,3
AMER3,201807,201807,1.7849100369727466,99.0,3
PETR4,201807,201807,1.7923726091608063,100.0,3
GOAU4,201807,201807,1.8042387789917045,101.0,3
AMAR3,201807,201807,1.838669215095474,102.0,3
CSNA3,201807,201807,2.069862005319543,103.0,3
RAPT4,201807,201807,2.073061226480204,104.0,3
AXIA3,201807,201807,2.0904661059479643,105.0,3
JHSF3,201807,201807,2.626992657037375,106.0,3
HBOR3,201807,201807,2.6398599371238576,107.0,3
RSID3,201807,201807,2.91230056159724,108.0,3
USIM5,201807,201807,3.2720101456912456,109.0,3
MAGG3,201808,201808,-0.2241210167101286,1.0,1
KLBN11,201808,201808,-0.0260338339343657,2.0,1
FIBR3,201808,201808,-0.0201642532358263,3.0,1
MBRF3,201808,201808,-0.0106332814762852,4.0,1
LEVE3,201808,201808,0.0578737379482833,5.0,1
TAEE11,201808,201808,0.082636576083016,6.0,1
MPLU3,201808,201808,0.1658018517492824,7.0,1
CGAS5,201808,201808,0.22048021806725,8.0,1
BEEF3,201808,201808,0.2244504923018755,9.0,1
JBSS3,201808,201808,0.2269461926749354,10.0,1
TUPY3,201808,201808,0.2814199793564345,11.0,1
ENBR3,201808,201808,0.2954272814887498,12.0,1
RADL3,201808,201808,0.2999689901650941,13.0,1
BRKM5,201808,201808,0.3184199469494321,14.0,1
SAUD3,201808,201808,0.3222882616581455,15.0,1
CIEL3,201808,201808,0.3387705145621768,16.0,1
CPFE3,201808,201808,0.3542006929280018,17.0,1
VIVT4,201808,201808,0.4034897280802103,18.0,1
WEGE3,201808,201808,0.4193609399759223,19.0,1
UGPA3,201808,201808,0.4241347837447635,20.0,1
HYPE3,201808,201808,0.4384012217185704,21.0,1
LINX3,201808,201808,0.4468972199999776,22.0,1
SMTO3,201808,201808,0.4487906656266844,23.0,1
ISAE4,201808,201808,0.4637102279274941,24.0,1
GRND3,201808,201808,0.5005124208936396,25.0,1
EMBJ3,201808,201808,0.5028165419360767,26.0,1
OIBR4,201808,201808,0.5034492444158306,27.0,1
BRPR3,201808,201808,0.5061034865092843,28.0,1
EGIE3,201808,201808,0.5123866200682913,29.0,1
NATU3,201808,201808,0.5310786136780412,30.0,1
ANIM3,201808,201808,0.5322142450302518,31.0,1
FLRY3,201808,201808,0.5388241511689299,32.0,1
PCAR4,201808,201808,0.5434629448990997,33.0,1
AESB3,201808,201808,0.5509116403150953,34.0,1
CSMG3,201808,201808,0.5544873479871727,35.0,1
TOTS3,201808,201808,0.5706638508081934,36.0,1
SLCE3,201808,201808,0.577190860614438,37.0,2
MOTV3,201808,201808,0.5810189724397246,38.0,2
ENAT3,201808,201808,0.5871945401334034,39.0,2
MULT3,201808,201808,0.5972293635191858,40.0,2
BBSE3,201808,201808,0.6097123824004438,41.0,2
ECOR3,201808,201808,0.614073066861751,42.0,2
ALPA4,201808,201808,0.6350794603197596,43.0,2
ABEV3,201808,201808,0.6356239776708386,44.0,2
MDIA3,201808,201808,0.6814283355349524,45.0,2
WIZC3,201808,201808,0.6846054612688106,46.0,2
SAPR4,201808,201808,0.6857410035065689,47.0,2
QUAL3,201808,201808,0.7112917726659445,48.0,2
ALSC3,201808,201808,0.7313965473225922,49.0,2
CSAN3,201808,201808,0.7358745424496357,50.0,2
BRML3,201808,201808,0.75736472745352,51.0,2
CVCB3,201808,201808,0.767286868046174,52.0,2
PMAM3,201808,201808,0.7730023162229488,53.0,2
BRFS3,201808,201808,0.7852020536283913,54.0,2
SEER3,201808,201808,0.7922644713192122,55.0,2
ALUP11,201808,201808,0.8113426811552493,56.0,2
IGTA3,201808,201808,0.8152801958312145,57.0,2
LREN3,201808,201808,0.819416295570322,58.0,2
ENGI11,201808,201808,0.8235517641141122,59.0,2
MRVE3,201808,201808,0.8267865764413799,60.0,2
MEAL3,201808,201808,0.8433713999021303,61.0,2
RENT3,201808,201808,0.8439836396731017,62.0,2
PSSA3,201808,201808,0.850470748807436,63.0,2
TIMS3,201808,201808,0.8569357681854373,64.0,2
HGTX3,201808,201808,0.8851511268859945,65.0,2
DIRR3,201808,201808,0.9339516246106816,66.0,2
SULA11,201808,201808,0.9356703239946158,67.0,2
FESA4,201808,201808,0.9419347930195398,68.0,2
EQTL3,201808,201808,0.9427774619571934,69.0,2
RLOG3,201808,201808,0.9579113711944944,70.0,2
CPLE6,201808,201808,0.9981880528631494,71.0,2
MYPK3,201808,201808,1.029516877633775,72.0,2
GFSA3,201808,201808,1.0347419582059187,73.0,3
POMO4,201808,201808,1.0537343697902604,74.0,3
LAME4,201808,201808,1.0542176690272946,75.0,3
RIAA3,201808,201808,1.0574825256603055,76.0,3
EZTC3,201808,201808,1.069538740506632,77.0,3
VLID3,201808,201808,1.0842010078768942,78.0,3
PTBL3,201808,201808,1.122580357073066,79.0,3
COGN3,201808,201808,1.1241770152021349,80.0,3
DXCO3,201808,201808,1.1420389680370753,81.0,3
CMIG4,201808,201808,1.1483936807796835,82.0,3
TGMA3,201808,201808,1.171485167725182,83.0,3
LIGT3,201808,201808,1.1782228186144317,84.0,3
B3SA3,201808,201808,1.202508790559944,85.0,3
YDUQ3,201808,201808,1.215484712599591,86.0,3
TPIS3,201808,201808,1.230901833566484,87.0,3
SMLS3,201808,201808,1.2436259650574442,88.0,3
CYRE3,201808,201808,1.2675188605686047,89.0,3
MGLU3,201808,201808,1.3174074545946814,90.0,3
GGBR4,201808,201808,1.3189481584940568,91.0,3
AZZA3,201808,201808,1.3772256060884618,92.0,3
TCSA3,201808,201808,1.3772595636756535,93.0,3
AMER3,201808,201808,1.414326601465816,94.0,3
BRAP4,201808,201808,1.5053480326365822,95.0,3
ITSA4,201808,201808,1.5559764508592262,96.0,3
EVEN3,201808,201808,1.561786315213916,97.0,3
GOAU4,201808,201808,1.6666790243894267,98.0,3
RAPT4,201808,201808,1.6935487832820344,99.0,3
PETR4,201808,201808,1.6940553951730055,100.0,3
JHSF3,201808,201808,1.7647623913283008,101.0,3
CSNA3,201808,201808,1.7898285776187766,102.0,3
AMAR3,201808,201808,1.8815570016856609,103.0,3
HBOR3,201808,201808,1.9722261516853563,104.0,3
VVAR11,201808,201808,2.0379030424216498,105.0,3
AXIA3,201808,201808,2.144164194342438,106.0,3
RSID3,201808,201808,2.3553463191097412,107.0,3
USIM5,201808,201808,2.44455164286968,108.0,3
MAGG3,201809,201809,-0.2058219262580768,1.0,1
KLBN11,201809,201809,-0.0610685784554507,2.0,1
FIBR3,201809,201809,-0.0203279173558561,3.0,1
TAEE11,201809,201809,0.0581844296582297,4.0,1
LEVE3,201809,201809,0.0977279119183169,5.0,1
TUPY3,201809,201809,0.1580578737485997,6.0,1
MBRF3,201809,201809,0.1738190705651951,7.0,1
JBSS3,201809,201809,0.2082864450474879,8.0,1
MPLU3,201809,201809,0.2212623546579233,9.0,1
RADL3,201809,201809,0.262350883572102,10.0,1
CIEL3,201809,201809,0.2737689145243089,11.0,1
CGAS5,201809,201809,0.2915425346275701,12.0,1
ENBR3,201809,201809,0.2971578129279657,13.0,1
BRKM5,201809,201809,0.3180376489281584,14.0,1
SAUD3,201809,201809,0.3236749519753039,15.0,1
CPFE3,201809,201809,0.3355525782406753,16.0,1
BEEF3,201809,201809,0.3528760772789396,17.0,1
UGPA3,201809,201809,0.3865255398953265,18.0,1
VIVT4,201809,201809,0.4043006762626809,19.0,1
WEGE3,201809,201809,0.4059874086305148,20.0,1
HYPE3,201809,201809,0.4308917044880643,21.0,1
SLCE3,201809,201809,0.4365009468987932,22.0,1
SMTO3,201809,201809,0.452155489838208,23.0,1
EGIE3,201809,201809,0.4704641206295323,24.0,1
LINX3,201809,201809,0.4723752374588091,25.0,1
BRPR3,201809,201809,0.4742802473804504,26.0,1
EMBJ3,201809,201809,0.4816110477596826,27.0,1
ISAE4,201809,201809,0.4887299493149593,28.0,1
NATU3,201809,201809,0.5103801439599599,29.0,1
CSMG3,201809,201809,0.5300777013337167,30.0,1
OIBR4,201809,201809,0.5378368442196029,31.0,1
AESB3,201809,201809,0.5394433280279893,32.0,1
GRND3,201809,201809,0.5479966395109487,33.0,1
PCAR4,201809,201809,0.5541230457826256,34.0,1
BBSE3,201809,201809,0.5697040880586729,35.0,1
ANIM3,201809,201809,0.5929260172575234,36.0,1
FLRY3,201809,201809,0.5974600787104565,37.0,2
TOTS3,201809,201809,0.6005815124988093,38.0,2
MDIA3,201809,201809,0.6040584475779064,39.0,2
WIZC3,201809,201809,0.6106846468445499,40.0,2
MOTV3,201809,201809,0.6136684489768354,41.0,2
MULT3,201809,201809,0.6161679279466262,42.0,2
ABEV3,201809,201809,0.6396185346581854,43.0,2
ALPA4,201809,201809,0.6397751720564491,44.0,2
ECOR3,201809,201809,0.6554294070084177,45.0,2
SAPR4,201809,201809,0.6935896128325879,46.0,2
ALSC3,201809,201809,0.7159028996484412,47.0,2
ENAT3,201809,201809,0.7400265207352624,48.0,2
PMAM3,201809,201809,0.7630802775573574,49.0,2
CSAN3,201809,201809,0.7642696899695158,50.0,2
BRML3,201809,201809,0.7692053470766741,51.0,2
PSSA3,201809,201809,0.775250081191276,52.0,2
HGTX3,201809,201809,0.7875048866192815,53.0,2
CVCB3,201809,201809,0.7876667008572794,54.0,2
MRVE3,201809,201809,0.8062882377851077,55.0,2
ENGI11,201809,201809,0.8073375611370911,56.0,2
MEAL3,201809,201809,0.813042275427751,57.0,2
BRFS3,201809,201809,0.8146225972289772,58.0,2
ALUP11,201809,201809,0.8289026389462651,59.0,2
QUAL3,201809,201809,0.8324843481052929,60.0,2
FESA4,201809,201809,0.8352545820104944,61.0,2
SEER3,201809,201809,0.8393136420793769,62.0,2
IGTA3,201809,201809,0.8444564239583986,63.0,2
LREN3,201809,201809,0.8479137685060328,64.0,2
TIMS3,201809,201809,0.848182343222351,65.0,2
SULA11,201809,201809,0.8890327258108135,66.0,2
RENT3,201809,201809,0.8925904500902796,67.0,2
DIRR3,201809,201809,0.918185413054174,68.0,2
EQTL3,201809,201809,0.9528398401099976,69.0,2
CPLE6,201809,201809,0.9706549426077874,70.0,2
RIAA3,201809,201809,0.9862049509536036,71.0,2
RLOG3,201809,201809,1.0002172661188349,72.0,2
MYPK3,201809,201809,1.0304870498043437,73.0,3
POMO4,201809,201809,1.0381790610455266,74.0,3
GFSA3,201809,201809,1.060870781086955,75.0,3
EZTC3,201809,201809,1.0825049065928722,76.0,3
LAME4,201809,201809,1.112002771276991,77.0,3
LIGT3,201809,201809,1.114184361783459,78.0,3
DXCO3,201809,201809,1.1313401635618352,79.0,3
COGN3,201809,201809,1.1397586271979028,80.0,3
VLID3,201809,201809,1.1611424527438725,81.0,3
STBP3,201809,201809,1.1666453620016637,82.0,3
CMIG4,201809,201809,1.1732066476902592,83.0,3
TGMA3,201809,201809,1.1743932382953082,84.0,3
PTBL3,201809,201809,1.1827426863621808,85.0,3
SMLS3,201809,201809,1.20206625320601,86.0,3
B3SA3,201809,201809,1.222676837163973,87.0,3
CYRE3,201809,201809,1.2649085678483103,88.0,3
YDUQ3,201809,201809,1.2701307923983145,89.0,3
TPIS3,201809,201809,1.285236226425288,90.0,3
GGBR4,201809,201809,1.339359621006379,91.0,3
AZZA3,201809,201809,1.388946615361734,92.0,3
MGLU3,201809,201809,1.4026080157025471,93.0,3
AMER3,201809,201809,1.461866095462836,94.0,3
TCSA3,201809,201809,1.4765076115738751,95.0,3
BRAP4,201809,201809,1.516988567870207,96.0,3
EVEN3,201809,201809,1.5488762073856257,97.0,3
ITSA4,201809,201809,1.5657347251869658,98.0,3
JHSF3,201809,201809,1.634107391218688,99.0,3
GOAU4,201809,201809,1.6676912276236018,100.0,3
RAPT4,201809,201809,1.6751243153757231,101.0,3
PETR4,201809,201809,1.6822645535271763,102.0,3
CSNA3,201809,201809,1.7446725108130103,103.0,3
AMAR3,201809,201809,1.8762562659094435,104.0,3
HBOR3,201809,201809,1.9367895466384224,105.0,3
VVAR11,201809,201809,2.133007942047686,106.0,3
AXIA3,201809,201809,2.173430288590502,107.0,3
RSID3,201809,201809,2.3184433698332683,108.0,3
USIM5,201809,201809,2.449213303261557,109.0,3
MAGG3,201810,201810,-0.1909183086205582,1.0,1
KLBN11,201810,201810,-0.0883009702031671,2.0,1
FIBR3,201810,201810,-0.0568031441953356,3.0,1
TAEE11,201810,201810,0.0414234859419276,4.0,1
LEVE3,201810,201810,0.0786768265274745,5.0,1
TUPY3,201810,201810,0.0951810619448759,6.0,1
MBRF3,201810,201810,0.1466203935372608,7.0,1
JBSS3,201810,201810,0.2013223928043811,8.0,1
CIEL3,201810,201810,0.2287851337148419,9.0,1
MPLU3,201810,201810,0.2341952180115019,10.0,1
RADL3,201810,201810,0.2519906107278377,11.0,1
CGAS5,201810,201810,0.2647631827625253,12.0,1
ENBR3,201810,201810,0.2806893044231687,13.0,1
BRKM5,201810,201810,0.2960453695296545,14.0,1
BEEF3,201810,201810,0.3146254966688415,15.0,1
SAUD3,201810,201810,0.315181086833303,16.0,1
UGPA3,201810,201810,0.3570395541713539,17.0,1
CPFE3,201810,201810,0.3648311303950031,18.0,1
SLCE3,201810,201810,0.3706084394541729,19.0,1
VIVT4,201810,201810,0.4055844768597357,20.0,1
BRPR3,201810,201810,0.4152163638869767,21.0,1
WEGE3,201810,201810,0.4153649575543933,22.0,1
HYPE3,201810,201810,0.4474812664429637,23.0,1
EGIE3,201810,201810,0.4508411507692427,24.0,1
SMTO3,201810,201810,0.458231399453015,25.0,1
LINX3,201810,201810,0.4699119427202306,26.0,1
EMBJ3,201810,201810,0.4708813927365256,27.0,1
OIBR4,201810,201810,0.4824820097667833,28.0,1
ISAE4,201810,201810,0.4901118479544885,29.0,1
CSMG3,201810,201810,0.4971989638381124,30.0,1
NATU3,201810,201810,0.4997817792644917,31.0,1
GRND3,201810,201810,0.5182385520039059,32.0,1
FLRY3,201810,201810,0.5297591835919121,33.0,1
AESB3,201810,201810,0.5320198476843438,34.0,1
BBSE3,201810,201810,0.5653272140464604,35.0,1
PCAR4,201810,201810,0.5704418427649052,36.0,1
TOTS3,201810,201810,0.5800896960004255,37.0,2
MOTV3,201810,201810,0.5866415772708021,38.0,2
ANIM3,201810,201810,0.5884954211186578,39.0,2
MDIA3,201810,201810,0.5890211623025681,40.0,2
WIZC3,201810,201810,0.6006526485613415,41.0,2
ALPA4,201810,201810,0.6238024720810416,42.0,2
MULT3,201810,201810,0.6277803484830962,43.0,2
ABEV3,201810,201810,0.6301571300905818,44.0,2
ECOR3,201810,201810,0.6632665670213089,45.0,2
SAPR4,201810,201810,0.6952549161164983,46.0,2
ALSC3,201810,201810,0.709578513019083,47.0,2
ENAT3,201810,201810,0.7168171093200991,48.0,2
CSAN3,201810,201810,0.7370748434950353,49.0,2
MEAL3,201810,201810,0.746417003474167,50.0,2
PMAM3,201810,201810,0.773534790672702,51.0,2
FESA4,201810,201810,0.7737950368964579,52.0,2
MRVE3,201810,201810,0.7751569807142168,53.0,2
BRML3,201810,201810,0.7822714769887679,54.0,2
CVCB3,201810,201810,0.7848046759084164,55.0,2
PSSA3,201810,201810,0.7904880914839273,56.0,2
ENGI11,201810,201810,0.7982447631588687,57.0,2
HGTX3,201810,201810,0.8071001534962935,58.0,2
TIMS3,201810,201810,0.8119608240294282,59.0,2
QUAL3,201810,201810,0.8210632819872534,60.0,2
ALUP11,201810,201810,0.8367153223172316,61.0,2
IGTA3,201810,201810,0.8455452299990793,62.0,2
SEER3,201810,201810,0.8534831477393496,63.0,2
BRFS3,201810,201810,0.858964595714228,64.0,2
LREN3,201810,201810,0.8629272979784374,65.0,2
RENT3,201810,201810,0.8917876299648155,66.0,2
DIRR3,201810,201810,0.9090234777414468,67.0,2
SULA11,201810,201810,0.913628412587132,68.0,2
EQTL3,201810,201810,0.9450349372127648,69.0,2
RIAA3,201810,201810,0.9568549368082198,70.0,2
MYPK3,201810,201810,0.9654624316936384,71.0,2
RLOG3,201810,201810,0.9785772396207412,72.0,2
CPLE6,201810,201810,0.9888931680082916,73.0,3
POMO4,201810,201810,0.9900146499804348,74.0,3
GFSA3,201810,201810,1.060695561628357,75.0,3
EZTC3,201810,201810,1.0742690058144038,76.0,3
LIGT3,201810,201810,1.0856861512033558,77.0,3
DXCO3,201810,201810,1.0975527155038032,78.0,3
LAME4,201810,201810,1.1194106715378194,79.0,3
STBP3,201810,201810,1.129244739671897,80.0,3
VLID3,201810,201810,1.1295297735609635,81.0,3
TGMA3,201810,201810,1.135846763954981,82.0,3
CMIG4,201810,201810,1.1478727513094424,83.0,3
PTBL3,201810,201810,1.1572204244712605,84.0,3
SMLS3,201810,201810,1.162541646182631,85.0,3
COGN3,201810,201810,1.182192722649952,86.0,3
B3SA3,201810,201810,1.2270058037041067,87.0,3
TPIS3,201810,201810,1.2319046546591808,88.0,3
CYRE3,201810,201810,1.2431318867282912,89.0,3
YDUQ3,201810,201810,1.2958463509796618,90.0,3
GGBR4,201810,201810,1.335771666687425,91.0,3
MGLU3,201810,201810,1.3459427772012165,92.0,3
AZZA3,201810,201810,1.3964265631396169,93.0,3
AMER3,201810,201810,1.45070902173819,94.0,3
TCSA3,201810,201810,1.4733563514593098,95.0,3
EVEN3,201810,201810,1.488434285231186,96.0,3
BRAP4,201810,201810,1.5348325518598815,97.0,3
ITSA4,201810,201810,1.5601602190030064,98.0,3
JHSF3,201810,201810,1.5996457506721609,99.0,3
GOAU4,201810,201810,1.631950475681698,100.0,3
RAPT4,201810,201810,1.6410126815790809,101.0,3
PETR4,201810,201810,1.6996800570550203,102.0,3
CSNA3,201810,201810,1.757727828520271,103.0,3
AMAR3,201810,201810,1.8476118581365435,104.0,3
HBOR3,201810,201810,1.9376693965944625,105.0,3
VVAR11,201810,201810,2.058564055373591,106.0,3
AXIA3,201810,201810,2.13277595144861,107.0,3
