ticker,data,ano_mes_carteira,illiquidity,indicator_rank,tercile
PARD3,201903,201903,0.0222185108362345,26.0,1
DIRR3,201903,201903,0.0221175226620149,27.0,1
ENEV3,201903,201903,0.0213919334394975,28.0,1
TGMA3,201903,201903,0.0209739911482317,29.0,1
ALPA4,201903,201903,0.0186345591577135,30.0,1
RIAA3,201903,201903,0.0166643067357515,31.0,1
GRND3,201903,201903,0.0157948507827526,32.0,1
VLID3,201903,201903,0.0149012158657261,33.0,1
ENAT3,201903,201903,0.0134235698647261,34.0,1
EZTC3,201903,201903,0.0131544684477832,35.0,1
LEVE3,201903,201903,0.013151967042355,36.0,1
OIBR3,201903,201903,0.0119943921289132,37.0,1
POMO4,201903,201903,0.0117745739893701,38.0,1
TUPY3,201903,201903,0.0116312957493202,39.0,2
AZZA3,201903,201903,0.0114269756586384,40.0,2
ALSC3,201903,201903,0.0111113104010691,41.0,2
SEER3,201903,201903,0.0106660169047914,42.0,2
MPLU3,201903,201903,0.0103153015809631,43.0,2
RAPT4,201903,201903,0.0095661657112519,44.0,2
DXCO3,201903,201903,0.0091295636850888,45.0,2
GFSA3,201903,201903,0.0091125146329215,46.0,2
AESB3,201903,201903,0.009083957050999,47.0,2
ALUP11,201903,201903,0.0082271381309884,48.0,2
LINX3,201903,201903,0.0080022020635025,49.0,2
TOTS3,201903,201903,0.0078179917442076,50.0,2
LIGT3,201903,201903,0.007608158808871,51.0,2
MBRF3,201903,201903,0.0074318595391892,52.0,2
SLCE3,201903,201903,0.0071241620050628,53.0,2
SMTO3,201903,201903,0.0066218831328269,54.0,2
HGTX3,201903,201903,0.0065617059671187,55.0,2
SAUD3,201903,201903,0.0062141037373261,56.0,2
CPFE3,201903,201903,0.005886222634979,57.0,2
CPLE6,201903,201903,0.005841162975562,58.0,2
MYPK3,201903,201903,0.005511657242907,59.0,2
ECOR3,201903,201903,0.0047583735280335,60.0,2
MDIA3,201903,201903,0.0047145528101669,61.0,2
SULA11,201903,201903,0.004122036960351,62.0,2
CYRE3,201903,201903,0.0036907487891935,63.0,2
ENGI11,201903,201903,0.0036668602145802,64.0,2
CSMG3,201903,201903,0.0036199603238035,65.0,2
PSSA3,201903,201903,0.0034866989396739,66.0,2
SMLS3,201903,201903,0.0033553940246769,67.0,2
ISAE4,201903,201903,0.0032081213842589,68.0,2
MRVE3,201903,201903,0.0030316231965329,69.0,2
QUAL3,201903,201903,0.0029191746247587,70.0,2
AXIA3,201903,201903,0.0028806858253347,71.0,2
AMER3,201903,201903,0.0028256660141759,72.0,2
FLRY3,201903,201903,0.0028126483062538,73.0,2
ENBR3,201903,201903,0.0025986049795466,74.0,2
IGTA3,201903,201903,0.0024362776071393,75.0,2
CSAN3,201903,201903,0.0023662613146175,76.0,2
CVCB3,201903,201903,0.0022548615997245,77.0,3
TIMS3,201903,201903,0.0021634717562235,78.0,3
TAEE11,201903,201903,0.0021218890058983,79.0,3
BRAP4,201903,201903,0.0019870426436824,80.0,3
CSNA3,201903,201903,0.0019742307412556,81.0,3
NATU3,201903,201903,0.0019676914982269,82.0,3
EGIE3,201903,201903,0.0019110269198383,83.0,3
WEGE3,201903,201903,0.0018633548173984,84.0,3
JBSS3,201903,201903,0.0018613774097184,85.0,3
MULT3,201903,201903,0.0018395406890569,86.0,3
HYPE3,201903,201903,0.0017344539087018,87.0,3
YDUQ3,201903,201903,0.0017033758636274,88.0,3
EMBJ3,201903,201903,0.0016857018787271,89.0,3
BRML3,201903,201903,0.0016475124371587,90.0,3
MOTV3,201903,201903,0.0016280635791506,91.0,3
COGN3,201903,201903,0.0015529443154767,92.0,3
LAME4,201903,201903,0.0015227514867584,93.0,3
GOAU4,201903,201903,0.0014567431812138,94.0,3
RADL3,201903,201903,0.0013668010145952,95.0,3
KLBN11,201903,201903,0.0013114867774166,96.0,3
UGPA3,201903,201903,0.0012974623852906,97.0,3
CMIG4,201903,201903,0.0012914512750272,98.0,3
BRKM5,201903,201903,0.0012690124646392,99.0,3
CIEL3,201903,201903,0.0012177879519432,100.0,3
USIM5,201903,201903,0.0012090682830546,101.0,3
EQTL3,201903,201903,0.0011823842997587,102.0,3
RENT3,201903,201903,0.0011141107809185,103.0,3
PCAR4,201903,201903,0.001074177687029,104.0,3
LREN3,201903,201903,0.0010308286397353,105.0,3
BRFS3,201903,201903,0.0010016564791644,106.0,3
VIVT4,201903,201903,0.0009527966827166,107.0,3
BBSE3,201903,201903,0.0009451250192737,108.0,3
MGLU3,201903,201903,0.0007998577375212,109.0,3
GGBR4,201903,201903,0.0007275880907158,110.0,3
B3SA3,201903,201903,0.0004824949553674,111.0,3
ITSA4,201903,201903,0.0004702920453177,112.0,3
ABEV3,201903,201903,0.0002502003602886,113.0,3
VALE3,201903,201903,0.0001209233002027,114.0,3
PETR4,201903,201903,0.0001036350999279,115.0,3
NEXP3,201904,201904,0.1949300924792946,1.0,1
ROMI3,201904,201904,0.1497040507259631,2.0,1
SHOW3,201904,201904,0.1322756348470436,3.0,1
JHSF3,201904,201904,0.1299308326752687,4.0,1
HBOR3,201904,201904,0.1067989861446093,5.0,1
TCSA3,201904,201904,0.085863393024376,6.0,1
PMAM3,201904,201904,0.0752196041326797,7.0,1
PTBL3,201904,201904,0.0626254101850809,8.0,1
DMMO3,201904,201904,0.053452177450919,9.0,1
EVEN3,201904,201904,0.0491562011291391,10.0,1
AMAR3,201904,201904,0.0480863466968525,11.0,1
LCAM3,201904,201904,0.0414104609528562,12.0,1
VULC3,201904,201904,0.0403610437311587,13.0,1
AALR3,201904,201904,0.0392061896351901,14.0,1
RLOG3,201904,201904,0.0389269789147226,15.0,1
ANIM3,201904,201904,0.03729257847037,16.0,1
CGAS5,201904,201904,0.035784119226768,17.0,1
STBP3,201904,201904,0.0332521666406014,18.0,1
BRPR3,201904,201904,0.0323062848438386,19.0,1
MEAL3,201904,201904,0.0304647475467813,20.0,1
FESA4,201904,201904,0.0287771547232303,21.0,1
PRIO3,201904,201904,0.0259263479573098,22.0,1
WIZC3,201904,201904,0.0252985596805586,23.0,1
PARD3,201904,201904,0.0241334645906403,24.0,1
MOVI3,201904,201904,0.023074424374098,25.0,1
UNIP6,201904,201904,0.0219958276046355,26.0,1
TGMA3,201904,201904,0.0211250250121761,27.0,1
ENEV3,201904,201904,0.0211036431286322,28.0,1
DIRR3,201904,201904,0.0209279036460062,29.0,1
ALPA4,201904,201904,0.0190447253878696,30.0,1
RIAA3,201904,201904,0.0171856027857581,31.0,1
GRND3,201904,201904,0.0162860570599583,32.0,1
VLID3,201904,201904,0.0149155784849912,33.0,1
LEVE3,201904,201904,0.0139212653532041,34.0,1
ENAT3,201904,201904,0.0135421581988084,35.0,1
EZTC3,201904,201904,0.0130454524556842,36.0,1
POMO4,201904,201904,0.0115790738158123,37.0,1
TUPY3,201904,201904,0.0114448930628348,38.0,1
OIBR3,201904,201904,0.0114276125619088,39.0,1
AZZA3,201904,201904,0.0111671898306627,40.0,2
SEER3,201904,201904,0.011054381733198,41.0,2
ALSC3,201904,201904,0.0109656232593347,42.0,2
MPLU3,201904,201904,0.0098345288591581,43.0,2
RAPT4,201904,201904,0.0094008769069201,44.0,2
DXCO3,201904,201904,0.0092137287696538,45.0,2
GFSA3,201904,201904,0.0088375596615299,46.0,2
AESB3,201904,201904,0.0088222862267588,47.0,2
ALUP11,201904,201904,0.0085741076305146,48.0,2
TOTS3,201904,201904,0.0076574506655082,49.0,2
LINX3,201904,201904,0.0076072360265003,50.0,2
LIGT3,201904,201904,0.0072229610648279,51.0,2
SMTO3,201904,201904,0.0068730997572963,52.0,2
SLCE3,201904,201904,0.00668097545461,53.0,2
MBRF3,201904,201904,0.0064449394770929,54.0,2
HGTX3,201904,201904,0.0063566007276304,55.0,2
SAUD3,201904,201904,0.0062155122085606,56.0,2
CPLE6,201904,201904,0.0059076611431808,57.0,2
CPFE3,201904,201904,0.0058474819870682,58.0,2
MYPK3,201904,201904,0.005810882015072,59.0,2
MDIA3,201904,201904,0.004890037325789,60.0,2
ECOR3,201904,201904,0.0048580621772088,61.0,2
SULA11,201904,201904,0.0041777662440549,62.0,2
CYRE3,201904,201904,0.0037507118928616,63.0,2
ENGI11,201904,201904,0.0037258310376371,64.0,2
CSMG3,201904,201904,0.0037001037948725,65.0,2
SMLS3,201904,201904,0.003513483103906,66.0,2
PSSA3,201904,201904,0.0033212228511877,67.0,2
QUAL3,201904,201904,0.0031983117270988,68.0,2
ISAE4,201904,201904,0.003124981948563,69.0,2
MRVE3,201904,201904,0.003015903856178,70.0,2
FLRY3,201904,201904,0.0028780931541243,71.0,2
AMER3,201904,201904,0.0027646948572165,72.0,2
AXIA3,201904,201904,0.0027447168139395,73.0,2
ENBR3,201904,201904,0.0025699217775714,74.0,2
IGTA3,201904,201904,0.0024687465158498,75.0,2
CSAN3,201904,201904,0.0023261701687621,76.0,2
CVCB3,201904,201904,0.0022692631657624,77.0,2
TIMS3,201904,201904,0.002207237208778,78.0,3
TAEE11,201904,201904,0.0021172364848862,79.0,3
BRAP4,201904,201904,0.0019909587451713,80.0,3
NATU3,201904,201904,0.0019486934622159,81.0,3
EGIE3,201904,201904,0.0019451367940391,82.0,3
CSNA3,201904,201904,0.0019001671191918,83.0,3
MULT3,201904,201904,0.0018819185928021,84.0,3
WEGE3,201904,201904,0.0018639995998198,85.0,3
JBSS3,201904,201904,0.0018136858626218,86.0,3
YDUQ3,201904,201904,0.0017749248410082,87.0,3
HYPE3,201904,201904,0.0016859157141236,88.0,3
MOTV3,201904,201904,0.0016467578540844,89.0,3
BRML3,201904,201904,0.00164235396002,90.0,3
EMBJ3,201904,201904,0.0016416070970795,91.0,3
COGN3,201904,201904,0.0016058199519569,92.0,3
LAME4,201904,201904,0.0015603565278792,93.0,3
GOAU4,201904,201904,0.0015037733631889,94.0,3
RADL3,201904,201904,0.0013897923041537,95.0,3
KLBN11,201904,201904,0.001323937988468,96.0,3
UGPA3,201904,201904,0.0013093256674686,97.0,3
CMIG4,201904,201904,0.001261233556961,98.0,3
CIEL3,201904,201904,0.001251227711039,99.0,3
BRKM5,201904,201904,0.0012001893826782,100.0,3
USIM5,201904,201904,0.0011983888036078,101.0,3
EQTL3,201904,201904,0.001186333388726,102.0,3
RAIL3,201904,201904,0.0011616375060283,103.0,3
RENT3,201904,201904,0.0010996655219422,104.0,3
LREN3,201904,201904,0.001025475725727,105.0,3
PCAR4,201904,201904,0.0010130260592738,106.0,3
BRFS3,201904,201904,0.0010069669884042,107.0,3
BBSE3,201904,201904,0.0009531064364201,108.0,3
VIVT4,201904,201904,0.0009420222955271,109.0,3
MGLU3,201904,201904,0.0007777645254605,110.0,3
GGBR4,201904,201904,0.0007145863043653,111.0,3
B3SA3,201904,201904,0.0004798956056541,112.0,3
ITSA4,201904,201904,0.0004747758297478,113.0,3
ABEV3,201904,201904,0.0002578077885096,114.0,3
VALE3,201904,201904,0.0001179560549581,115.0,3
PETR4,201904,201904,9.966985953112032e-05,116.0,3
NEXP3,201905,201905,0.2083215269889651,1.0,1
ROMI3,201905,201905,0.1504998652956728,2.0,1
SHOW3,201905,201905,0.1471076621982044,3.0,1
JHSF3,201905,201905,0.1216382859949926,4.0,1
HBOR3,201905,201905,0.1080134176964656,5.0,1
TCSA3,201905,201905,0.0805956579512257,6.0,1
PMAM3,201905,201905,0.0745487142047927,7.0,1
PTBL3,201905,201905,0.0617519479529849,8.0,1
DMMO3,201905,201905,0.0538198256169443,9.0,1
AMAR3,201905,201905,0.0469521035477543,10.0,1
EVEN3,201905,201905,0.0469013664394586,11.0,1
VULC3,201905,201905,0.0402113051116156,12.0,1
AALR3,201905,201905,0.0396537142392403,13.0,1
RLOG3,201905,201905,0.0377905975506426,14.0,1
ANIM3,201905,201905,0.0376317204104523,15.0,1
CGAS5,201905,201905,0.0370558736337465,16.0,1
LCAM3,201905,201905,0.0349654048028846,17.0,1
STBP3,201905,201905,0.0332765047987456,18.0,1
BRPR3,201905,201905,0.03042779698759,19.0,1
MEAL3,201905,201905,0.0295529377455571,20.0,1
FESA4,201905,201905,0.0293106179797045,21.0,1
WIZC3,201905,201905,0.0253981676110993,22.0,1
PARD3,201905,201905,0.0247862698250128,23.0,1
MOVI3,201905,201905,0.022702470426409,24.0,1
TGMA3,201905,201905,0.0217853978424706,25.0,1
PRIO3,201905,201905,0.0215978286817209,26.0,1
DIRR3,201905,201905,0.0209903391908019,27.0,1
UNIP6,201905,201905,0.0202137388375061,28.0,1
ALPA4,201905,201905,0.0189832916658145,29.0,1
ENEV3,201905,201905,0.0185904920195079,30.0,1
RIAA3,201905,201905,0.0162312532813629,31.0,1
GRND3,201905,201905,0.0159203023647919,32.0,1
VLID3,201905,201905,0.0154435779262913,33.0,1
LEVE3,201905,201905,0.0143656195205839,34.0,1
ENAT3,201905,201905,0.0139152871480076,35.0,1
EZTC3,201905,201905,0.0131574469846737,36.0,1
POMO4,201905,201905,0.0116976504467289,37.0,1
SEER3,201905,201905,0.0109758685386708,38.0,1
OIBR3,201905,201905,0.0108764296807677,39.0,1
TUPY3,201905,201905,0.0107616477169316,40.0,2
AZZA3,201905,201905,0.010722019359246,41.0,2
ALSC3,201905,201905,0.0106671274507293,42.0,2
GFSA3,201905,201905,0.00943327165121,43.0,2
RAPT4,201905,201905,0.0093136511914595,44.0,2
DXCO3,201905,201905,0.0090063362818131,45.0,2
ALUP11,201905,201905,0.0082855153738933,46.0,2
AESB3,201905,201905,0.0082746490749091,47.0,2
TOTS3,201905,201905,0.0071259868502404,48.0,2
LINX3,201905,201905,0.0070576293575682,49.0,2
LIGT3,201905,201905,0.0070320229231178,50.0,2
SMTO3,201905,201905,0.0068164408891743,51.0,2
MBRF3,201905,201905,0.0065405700956793,52.0,2
SAUD3,201905,201905,0.0060458367816236,53.0,2
SLCE3,201905,201905,0.0058918610853203,54.0,2
HGTX3,201905,201905,0.0058759103837881,55.0,2
MYPK3,201905,201905,0.0058548950750208,56.0,2
CPLE6,201905,201905,0.0056338414781382,57.0,2
CPFE3,201905,201905,0.0055751703295961,58.0,2
MDIA3,201905,201905,0.0049078926348969,59.0,2
ECOR3,201905,201905,0.0048930308962466,60.0,2
SULA11,201905,201905,0.0042281267291555,61.0,2
CYRE3,201905,201905,0.0037034788191898,62.0,2
ENGI11,201905,201905,0.0036830938946254,63.0,2
CSMG3,201905,201905,0.0036822750503788,64.0,2
SMLS3,201905,201905,0.0035913799425241,65.0,2
PSSA3,201905,201905,0.0033525798829132,66.0,2
QUAL3,201905,201905,0.0032963986694102,67.0,2
AZUL54,201905,201905,0.0031750188420793,68.0,2
ISAE4,201905,201905,0.0031724499256093,69.0,2
MRVE3,201905,201905,0.0029785228903636,70.0,2
FLRY3,201905,201905,0.0028935415109665,71.0,2
AXIA3,201905,201905,0.0026368786051948,72.0,2
AMER3,201905,201905,0.0026190739553121,73.0,2
IGTA3,201905,201905,0.002517136208834,74.0,2
ENBR3,201905,201905,0.0024602243619078,75.0,2
CVCB3,201905,201905,0.0022902090338436,76.0,2
CSAN3,201905,201905,0.0022846300676152,77.0,2
TIMS3,201905,201905,0.0022357650257287,78.0,3
TAEE11,201905,201905,0.002091376818495,79.0,3
BRAP4,201905,201905,0.0020011145834897,80.0,3
EGIE3,201905,201905,0.001897899358441,81.0,3
MULT3,201905,201905,0.0018728232775725,82.0,3
WEGE3,201905,201905,0.0018580579376193,83.0,3
YDUQ3,201905,201905,0.0018456878609379,84.0,3
NATU3,201905,201905,0.0018230655213498,85.0,3
CSNA3,201905,201905,0.0017772005618386,86.0,3
JBSS3,201905,201905,0.0017229983690214,87.0,3
HYPE3,201905,201905,0.001702657450672,88.0,3
EMBJ3,201905,201905,0.0016641666491453,89.0,3
BRML3,201905,201905,0.0016399600465701,90.0,3
MOTV3,201905,201905,0.0016388149614391,91.0,3
COGN3,201905,201905,0.0016158868216404,92.0,3
LAME4,201905,201905,0.0015639111338588,93.0,3
GOAU4,201905,201905,0.001511325110502,94.0,3
RADL3,201905,201905,0.0014096998046647,95.0,3
KLBN11,201905,201905,0.0013315653838255,96.0,3
UGPA3,201905,201905,0.0013212614527449,97.0,3
CIEL3,201905,201905,0.0013085560260605,98.0,3
CMIG4,201905,201905,0.001198988812183,99.0,3
BRKM5,201905,201905,0.0011568612510469,100.0,3
EQTL3,201905,201905,0.0011419405506697,101.0,3
USIM5,201905,201905,0.0011350804351746,102.0,3
RAIL3,201905,201905,0.0010871923656074,103.0,3
RENT3,201905,201905,0.0010813182746184,104.0,3
LREN3,201905,201905,0.0010087836934265,105.0,3
BRFS3,201905,201905,0.0009693861995457,106.0,3
PCAR4,201905,201905,0.0009578704241043,107.0,3
VIVT4,201905,201905,0.0009537257075858,108.0,3
BBSE3,201905,201905,0.0009273521053203,109.0,3
MGLU3,201905,201905,0.0007713870616626,110.0,3
GGBR4,201905,201905,0.0006904846781558,111.0,3
B3SA3,201905,201905,0.0004687129889225,112.0,3
ITSA4,201905,201905,0.0004636254948957,113.0,3
ABEV3,201905,201905,0.0002616347717553,114.0,3
VALE3,201905,201905,0.0001167726233614,115.0,3
PETR4,201905,201905,9.428368168686113e-05,116.0,3
NEXP3,201906,201906,0.2221113613077072,1.0,1
SHOW3,201906,201906,0.162935421240457,2.0,1
ROMI3,201906,201906,0.1409960408711692,3.0,1
JHSF3,201906,201906,0.1185837975505049,4.0,1
HBOR3,201906,201906,0.1116853725165893,5.0,1
PMAM3,201906,201906,0.0800481217957317,6.0,1
TCSA3,201906,201906,0.076594338094233,7.0,1
PTBL3,201906,201906,0.0660860398216998,8.0,1
DMMO3,201906,201906,0.0647636747972578,9.0,1
AMAR3,201906,201906,0.0447929079809048,10.0,1
EVEN3,201906,201906,0.0435711073911741,11.0,1
AALR3,201906,201906,0.0409440097115175,12.0,1
VULC3,201906,201906,0.0408930796541761,13.0,1
CGAS5,201906,201906,0.0394839869170786,14.0,1
ANIM3,201906,201906,0.0357471433889582,15.0,1
RLOG3,201906,201906,0.0338518027882778,16.0,1
STBP3,201906,201906,0.0315503890389873,17.0,1
BRPR3,201906,201906,0.0296954535943727,18.0,1
FESA4,201906,201906,0.0294339846046749,19.0,1
LCAM3,201906,201906,0.0294271169392589,20.0,1
MEAL3,201906,201906,0.0272068369973769,21.0,1
WIZC3,201906,201906,0.0255880797019306,22.0,1
PARD3,201906,201906,0.025501148815625,23.0,1
MOVI3,201906,201906,0.0219492027242035,24.0,1
TGMA3,201906,201906,0.0218710245474845,25.0,1
DIRR3,201906,201906,0.0200012839200157,26.0,1
UNIP6,201906,201906,0.0198951135277972,27.0,1
PRIO3,201906,201906,0.0194381043743239,28.0,1
ALPA4,201906,201906,0.0178741301720449,29.0,1
VLID3,201906,201906,0.0165248723476427,30.0,1
ENEV3,201906,201906,0.0163600704899902,31.0,1
GRND3,201906,201906,0.0158245951615008,32.0,1
RIAA3,201906,201906,0.0147528944187863,33.0,1
LEVE3,201906,201906,0.0144446820133792,34.0,1
ENAT3,201906,201906,0.0141341071493964,35.0,1
EZTC3,201906,201906,0.0129035946280699,36.0,1
POMO4,201906,201906,0.0117621624410382,37.0,1
GFSA3,201906,201906,0.0109448771799447,38.0,1
TUPY3,201906,201906,0.0109393087140974,39.0,1
SEER3,201906,201906,0.0106043004924153,40.0,2
ALSC3,201906,201906,0.0105406499306334,41.0,2
OIBR3,201906,201906,0.0095272393570761,42.0,2
AZZA3,201906,201906,0.0095053907060255,43.0,2
RAPT4,201906,201906,0.0092706542502716,44.0,2
DXCO3,201906,201906,0.009090945233314,45.0,2
TEND3,201906,201906,0.0086974420590481,46.0,2
AESB3,201906,201906,0.0077972353956544,47.0,2
ALUP11,201906,201906,0.0077820513538941,48.0,2
SMTO3,201906,201906,0.0071063641003397,49.0,2
LIGT3,201906,201906,0.0066745262936094,50.0,2
LINX3,201906,201906,0.00654219894568,51.0,2
TOTS3,201906,201906,0.0065056843330012,52.0,2
MBRF3,201906,201906,0.0063240705074622,53.0,2
MYPK3,201906,201906,0.0057890241330066,54.0,2
SAUD3,201906,201906,0.0057841468905671,55.0,2
SLCE3,201906,201906,0.0055179990154261,56.0,2
CPLE6,201906,201906,0.0052872069365011,57.0,2
CPFE3,201906,201906,0.0051082070304694,58.0,2
HGTX3,201906,201906,0.005080340063528,59.0,2
ECOR3,201906,201906,0.004954636496268,60.0,2
MDIA3,201906,201906,0.0047539721183816,61.0,2
SULA11,201906,201906,0.0039320223242348,62.0,2
CSMG3,201906,201906,0.003723119096079,63.0,2
SMLS3,201906,201906,0.0035576892031978,64.0,2
CYRE3,201906,201906,0.0035297835689025,65.0,2
QUAL3,201906,201906,0.0032523880660982,66.0,2
ENGI11,201906,201906,0.00313386391152,67.0,2
PSSA3,201906,201906,0.0031030863994178,68.0,2
ISAE4,201906,201906,0.0030190248680481,69.0,2
AZUL54,201906,201906,0.0029956299164399,70.0,2
FLRY3,201906,201906,0.002883125617572,71.0,2
MRVE3,201906,201906,0.0027637682293012,72.0,2
AMER3,201906,201906,0.0025074350385324,73.0,2
AXIA3,201906,201906,0.002436100824019,74.0,2
IGTA3,201906,201906,0.0024354332599482,75.0,2
ENBR3,201906,201906,0.002336820752158,76.0,2
CVCB3,201906,201906,0.0022902266948742,77.0,2
CSAN3,201906,201906,0.0022644129104607,78.0,2
TIMS3,201906,201906,0.00218522767205,79.0,3
TAEE11,201906,201906,0.0021458112613471,80.0,3
BRAP4,201906,201906,0.0020056031803853,81.0,3
YDUQ3,201906,201906,0.001886560392114,82.0,3
EGIE3,201906,201906,0.0018568399683131,83.0,3
MULT3,201906,201906,0.0018297038104015,84.0,3
WEGE3,201906,201906,0.0017615037252408,85.0,3
NATU3,201906,201906,0.0017388580016081,86.0,3
EMBJ3,201906,201906,0.0017014668204645,87.0,3
HYPE3,201906,201906,0.0016990413921026,88.0,3
CSNA3,201906,201906,0.0016698872116152,89.0,3
JBSS3,201906,201906,0.0016511641347467,90.0,3
MOTV3,201906,201906,0.0015949472485905,91.0,3
BRML3,201906,201906,0.0015939845383857,92.0,3
COGN3,201906,201906,0.0015484776090863,93.0,3
LAME4,201906,201906,0.0015384498942827,94.0,3
GOAU4,201906,201906,0.0015250410626736,95.0,3
RADL3,201906,201906,0.0013928855619396,96.0,3
KLBN11,201906,201906,0.0013901220512779,97.0,3
CIEL3,201906,201906,0.0013703498934713,98.0,3
UGPA3,201906,201906,0.0013313597142699,99.0,3
CMIG4,201906,201906,0.001146412587739,100.0,3
EQTL3,201906,201906,0.0011347541596452,101.0,3
BRKM5,201906,201906,0.0011331082179603,102.0,3
USIM5,201906,201906,0.0011319020098691,103.0,3
RENT3,201906,201906,0.001034943479286,104.0,3
RAIL3,201906,201906,0.0010235702883502,105.0,3
LREN3,201906,201906,0.0009774498727023,106.0,3
VIVT4,201906,201906,0.000938327148664,107.0,3
BRFS3,201906,201906,0.0009310180642178,108.0,3
BBSE3,201906,201906,0.0008952042606959,109.0,3
PCAR4,201906,201906,0.0008648199781064,110.0,3
MGLU3,201906,201906,0.0007561577324669,111.0,3
GGBR4,201906,201906,0.000662421000776,112.0,3
B3SA3,201906,201906,0.0004574562575321,113.0,3
ITSA4,201906,201906,0.0004476450684475,114.0,3
ABEV3,201906,201906,0.000265908331323,115.0,3
VALE3,201906,201906,0.0001183207005881,116.0,3
PETR4,201906,201906,9.158831319398468e-05,117.0,3
NEXP3,201907,201907,0.2325260721237498,1.0,1
SHOW3,201907,201907,0.1671215783667083,2.0,1
ROMI3,201907,201907,0.1269718854692711,3.0,1
HBOR3,201907,201907,0.1113266509795928,4.0,1
JHSF3,201907,201907,0.102181870838593,5.0,1
PMAM3,201907,201907,0.087783093603755,6.0,1
DMMO3,201907,201907,0.0797328933229596,7.0,1
TCSA3,201907,201907,0.0703145309837992,8.0,1
PTBL3,201907,201907,0.0632205862163624,9.0,1
CGAS5,201907,201907,0.0575129540006205,10.0,1
AMAR3,201907,201907,0.040596425801748,11.0,1
EVEN3,201907,201907,0.0389989378846978,12.0,1
VULC3,201907,201907,0.0384804031452906,13.0,1
AALR3,201907,201907,0.0379274923557914,14.0,1
ANIM3,201907,201907,0.0343073151364415,15.0,1
RLOG3,201907,201907,0.0295427195615691,16.0,1
MEAL3,201907,201907,0.0290709628397407,17.0,1
STBP3,201907,201907,0.028591506355321,18.0,1
FESA4,201907,201907,0.0284526314005102,19.0,1
BRPR3,201907,201907,0.0278739849414915,20.0,1
PARD3,201907,201907,0.0264849394423053,21.0,1
WIZC3,201907,201907,0.0241972081651771,22.0,1
LCAM3,201907,201907,0.0220905709317012,23.0,1
MOVI3,201907,201907,0.0205470901449119,24.0,1
TGMA3,201907,201907,0.0201745429418923,25.0,1
UNIP6,201907,201907,0.0194507580351642,26.0,1
DIRR3,201907,201907,0.0189229765490342,27.0,1
ALPA4,201907,201907,0.0169605540787831,28.0,1
PRIO3,201907,201907,0.0167963064060993,29.0,1
VLID3,201907,201907,0.0158367951424744,30.0,1
GRND3,201907,201907,0.0149847967448248,31.0,1
ENAT3,201907,201907,0.0147243969926329,32.0,1
LEVE3,201907,201907,0.0146631925530958,33.0,1
RIAA3,201907,201907,0.01295610551619,34.0,1
ENEV3,201907,201907,0.0127953679403626,35.0,1
EZTC3,201907,201907,0.0122258884883505,36.0,1
POMO4,201907,201907,0.0116097354451648,37.0,1
GFSA3,201907,201907,0.0114452791475463,38.0,1
TUPY3,201907,201907,0.0109656081697062,39.0,1
SEER3,201907,201907,0.0101984217125909,40.0,2
ALSC3,201907,201907,0.0097314773534455,41.0,2
DXCO3,201907,201907,0.0088744350288538,42.0,2
AZZA3,201907,201907,0.0087331600001548,43.0,2
TEND3,201907,201907,0.0083458920786514,44.0,2
RAPT4,201907,201907,0.0083221692456897,45.0,2
OIBR3,201907,201907,0.0082839346213858,46.0,2
ALUP11,201907,201907,0.007594734749664,47.0,2
SMTO3,201907,201907,0.0070369429962999,48.0,2
AESB3,201907,201907,0.0069203094736962,49.0,2
LIGT3,201907,201907,0.0062773215206736,50.0,2
MBRF3,201907,201907,0.006268870357913,51.0,2
TOTS3,201907,201907,0.0062523150469101,52.0,2
LINX3,201907,201907,0.0060347131737331,53.0,2
MYPK3,201907,201907,0.0058432706529184,54.0,2
SAUD3,201907,201907,0.0054484589031238,55.0,2
SLCE3,201907,201907,0.0054475260908232,56.0,2
CPLE6,201907,201907,0.0048458771787622,57.0,2
MDIA3,201907,201907,0.0047271458602008,58.0,2
ECOR3,201907,201907,0.0046888175869295,59.0,2
CPFE3,201907,201907,0.0045900098719633,60.0,2
HGTX3,201907,201907,0.0041521929586764,61.0,2
SULA11,201907,201907,0.0038421084464787,62.0,2
CSMG3,201907,201907,0.0036426595143946,63.0,2
SMLS3,201907,201907,0.0033748936050394,64.0,2
CYRE3,201907,201907,0.0032578631774256,65.0,2
QUAL3,201907,201907,0.0032135183068521,66.0,2
ISAE4,201907,201907,0.0029521088973609,67.0,2
PSSA3,201907,201907,0.002834103504722,68.0,2
FLRY3,201907,201907,0.0028228013441101,69.0,2
ENGI11,201907,201907,0.0028121890964705,70.0,2
AZUL54,201907,201907,0.0027787651952544,71.0,2
MRVE3,201907,201907,0.0026670719902606,72.0,2
CSAN3,201907,201907,0.0022997316677585,73.0,2
ENBR3,201907,201907,0.0022938316037687,74.0,2
AMER3,201907,201907,0.0022816658762807,75.0,2
IGTA3,201907,201907,0.0022438203935413,76.0,2
CVCB3,201907,201907,0.0022393301261871,77.0,2
AXIA3,201907,201907,0.0021612203352212,78.0,2
TIMS3,201907,201907,0.0021551044085269,79.0,3
TAEE11,201907,201907,0.0021538651230966,80.0,3
YDUQ3,201907,201907,0.001969604227743,81.0,3
BRAP4,201907,201907,0.0019520398315329,82.0,3
EGIE3,201907,201907,0.0017742563741976,83.0,3
MULT3,201907,201907,0.0017606780590631,84.0,3
