ticker,data,ano_mes_carteira,returns,indicator_rank,tercile
IRBR3,202101,202101,-0.8372178906423179,141.0,3
CSNA3,202102,202102,1.8519609413962663,1.0,1
ETER3,202102,202102,1.6608886862567198,2.0,1
OIBR3,202102,202102,1.2000000000302786,3.0,1
VALE3,202102,202102,1.0560963590254575,4.0,1
BRAP4,202102,202102,0.9894979967497805,5.0,1
UNIP6,202102,202102,0.988932021771784,6.0,1
MGLU3,202102,202102,0.9797509892057036,7.0,1
USIM5,202102,202102,0.8049001348639353,8.0,1
PRIO3,202102,202102,0.7814720811988853,9.0,1
WEGE3,202102,202102,0.7634445169207218,10.0,1
SUZB3,202102,202102,0.5348715259760999,11.0,1
ROMI3,202102,202102,0.4983483607785155,12.0,1
GGBR4,202102,202102,0.4647085671493411,13.0,1
ENEV3,202102,202102,0.4526315789473685,14.0,1
GOAU4,202102,202102,0.4414493755874911,15.0,1
LCAM3,202102,202102,0.4165401047365289,16.0,1
SLCE3,202102,202102,0.4158188646138485,17.0,1
RENT3,202102,202102,0.4023371909675866,18.0,1
RAPT4,202102,202102,0.4015059090385873,19.0,1
AGRO3,202102,202102,0.3956462888650349,20.0,1
HAPV3,202102,202102,0.3858273716483478,21.0,1
CAML3,202102,202102,0.3776512094617574,22.0,1
KLBN11,202102,202102,0.3750649351826667,23.0,1
PTBL3,202102,202102,0.3647776377563807,24.0,1
ISAE4,202102,202102,0.35184913460728,25.0,1
KEPL3,202102,202102,0.3389733550951583,26.0,1
B3SA3,202102,202102,0.3340930819059184,27.0,1
ALPA4,202102,202102,0.3316423589255604,28.0,1
SIMH3,202102,202102,0.2833951210955847,29.0,1
LOGG3,202102,202102,0.2517968457893293,30.0,1
UGPA3,202102,202102,0.2442348008614943,31.0,1
GNDI3,202102,202102,0.2432427111717345,32.0,1
TIET4,202102,202102,0.2402481233188367,33.0,1
TAEE11,202102,202102,0.2360098413081126,34.0,1
TOTS3,202102,202102,0.2236154226965361,35.0,1
AMER3,202102,202102,0.220685846354478,36.0,1
MBRF3,202102,202102,0.2021541010636904,37.0,1
LINX3,202102,202102,0.1999699622680693,38.0,1
BHIA3,202102,202102,0.1701665459811729,39.0,1
AESB3,202102,202102,0.1650695417618413,40.0,1
NATU3,202102,202102,0.1536825445601528,41.0,1
MOVI3,202102,202102,0.1472222221924355,42.0,1
AZZA3,202102,202102,0.1442167382211168,43.0,1
JHSF3,202102,202102,0.1346079569345299,44.0,1
FESA4,202102,202102,0.1243261782026803,45.0,1
LIGT3,202102,202102,0.120331950203034,46.0,1
DXCO3,202102,202102,0.1194834107003917,47.0,1
PETR4,202102,202102,0.1184120715664733,48.0,2
CMIG4,202102,202102,0.1173380868140221,49.0,2
AXIA3,202102,202102,0.107145911309507,50.0,2
ABEV3,202102,202102,0.1048004010885474,51.0,2
CPLE6,202102,202102,0.0893323779578014,52.0,2
JBSS3,202102,202102,0.0663913329976804,53.0,2
PFRM3,202102,202102,0.0590277777894414,54.0,2
SMTO3,202102,202102,0.0581110269540647,55.0,2
CSAN3,202102,202102,0.0570274688751517,56.0,2
RADL3,202102,202102,0.0501331298476432,57.0,2
CYRE3,202102,202102,0.0496466492432972,58.0,2
SQIA3,202102,202102,0.0439804531304293,59.0,2
SRNA3,202102,202102,0.041548387113127,60.0,2
HYPE3,202102,202102,0.0351864827567629,61.0,2
QUAL3,202102,202102,0.0269460917371537,62.0,2
RLOG3,202102,202102,0.0203969128996692,63.0,2
VULC3,202102,202102,0.0113924050695806,64.0,2
ENAT3,202102,202102,0.0077292093911784,65.0,2
SHUL4,202102,202102,0.0056841528512299,66.0,2
ANIM3,202102,202102,0.0,67.0,2
COCE5,202102,202102,-0.0020553372666053,68.0,2
ITSA4,202102,202102,-0.0046797129566912,69.0,2
MRVE3,202102,202102,-0.0088081019552227,70.0,2
ALUP11,202102,202102,-0.0100454515270621,71.0,2
LAME4,202102,202102,-0.0116541353399662,72.0,2
ENGI11,202102,202102,-0.0243128894189829,73.0,2
ENBR3,202102,202102,-0.0265635413455875,74.0,2
CSMG3,202102,202102,-0.02694365407365,75.0,2
CESP6,202102,202102,-0.0273042100389071,76.0,2
CPFE3,202102,202102,-0.0310060030744723,77.0,2
EGIE3,202102,202102,-0.039500978561087,78.0,2
BBSE3,202102,202102,-0.040698844498193,79.0,2
TUPY3,202102,202102,-0.0420283234420768,80.0,2
EQTL3,202102,202102,-0.0485567271532129,81.0,2
CRFB3,202102,202102,-0.0506260677218342,82.0,2
SHOW3,202102,202102,-0.0592417061611374,83.0,2
TIMS3,202102,202102,-0.0612227350457137,84.0,2
EZTC3,202102,202102,-0.0692239615459819,85.0,2
PCAR3,202102,202102,-0.0766404601148552,86.0,2
DIRR3,202102,202102,-0.077241188779459,87.0,2
SAUD3,202102,202102,-0.0838687229157677,88.0,2
RAIL3,202102,202102,-0.0890151515095415,89.0,2
FLRY3,202102,202102,-0.0920698924767855,90.0,2
BEEF3,202102,202102,-0.101652795375016,91.0,2
STBP3,202102,202102,-0.1107808296926927,92.0,2
GRND3,202102,202102,-0.1155040212596277,93.0,2
VBBR3,202102,202102,-0.1161466442344895,94.0,2
TEND3,202102,202102,-0.1253073992913634,95.0,3
SULA11,202102,202102,-0.1262835000428892,96.0,3
TRIS3,202102,202102,-0.1284560136284027,97.0,3
MOTV3,202102,202102,-0.1431987344549324,98.0,3
EVEN3,202102,202102,-0.1436991850314786,99.0,3
ECOR3,202102,202102,-0.1527249683113739,100.0,3
MDIA3,202102,202102,-0.1580215679153479,101.0,3
PSSA3,202102,202102,-0.1590164880396185,102.0,3
MYPK3,202102,202102,-0.1668866935979585,103.0,3
LREN3,202102,202102,-0.1766715881556484,104.0,3
PNVL3,202102,202102,-0.181582845020552,105.0,3
BRFS3,202102,202102,-0.1849112425807515,106.0,3
LOGN3,202102,202102,-0.18937875751503,107.0,3
PARD3,202102,202102,-0.2034501138641934,108.0,3
SAPR11,202102,202102,-0.2112445108247181,109.0,3
MULT3,202102,202102,-0.2142949059181603,110.0,3
HGTX3,202102,202102,-0.217885266242355,111.0,3
LEVE3,202102,202102,-0.2218923932898343,112.0,3
TGMA3,202102,202102,-0.2232069367066302,113.0,3
SMLS3,202102,202102,-0.2255327903343245,114.0,3
POSI3,202102,202102,-0.2412029442671557,115.0,3
IGTA3,202102,202102,-0.2500307513638853,116.0,3
ZAMP3,202102,202102,-0.2533597331869844,117.0,3
IGTI3,202102,202102,-0.2669272285207715,118.0,3
BRPR3,202102,202102,-0.2744658217643478,119.0,3
HBOR3,202102,202102,-0.2805882352523313,120.0,3
MILS3,202102,202102,-0.2823803967296047,121.0,3
GFSA3,202102,202102,-0.3002596709846706,122.0,3
TCSA3,202102,202102,-0.3339999999999999,123.0,3
LPSB3,202102,202102,-0.334224598925314,124.0,3
SGPS3,202102,202102,-0.3364565587734242,125.0,3
YDUQ3,202102,202102,-0.353621901555528,126.0,3
VLID3,202102,202102,-0.3603542233861997,127.0,3
ALOS3,202102,202102,-0.3612874972565716,128.0,3
WIZC3,202102,202102,-0.3760076064992764,129.0,3
SEER3,202102,202102,-0.3858737027299578,130.0,3
BRML3,202102,202102,-0.3941248469867675,131.0,3
POMO4,202102,202102,-0.4033970524174023,132.0,3
AALR3,202102,202102,-0.4062700993150105,133.0,3
SYNE3,202102,202102,-0.418985534492632,134.0,3
RIAA3,202102,202102,-0.4440792887157276,135.0,3
MEAL3,202102,202102,-0.4602564102564103,136.0,3
EMBJ3,202102,202102,-0.4781839622734717,137.0,3
AMAR3,202102,202102,-0.5036443148704155,138.0,3
COGN3,202102,202102,-0.5411298315198886,139.0,3
VSTE3,202102,202102,-0.6739130434749332,140.0,3
IRBR3,202102,202102,-0.7292156651791752,141.0,3
ETER3,202103,202103,4.273972745623708,1.0,1
CSNA3,202103,202103,3.360076419832394,2.0,1
PRIO3,202103,202103,3.220958083727287,3.0,1
OIBR3,202103,202103,3.1600000001065807,4.0,1
PTBL3,202103,202103,2.675666585707737,5.0,1
BHIA3,202103,202103,1.7821969696969695,6.0,1
SIMH3,202103,202103,1.7514812958594193,7.0,1
USIM5,202103,202103,1.70790763302126,8.0,1
ROMI3,202103,202103,1.6691622992625548,9.0,1
RAPT4,202103,202103,1.598258515300191,10.0,1
MGLU3,202103,202103,1.5980970349241876,11.0,1
LCAM3,202103,202103,1.5502982391304037,12.0,1
WEGE3,202103,202103,1.5052571190189523,13.0,1
RENT3,202103,202103,1.4412275335955136,14.0,1
MOVI3,202103,202103,1.3509912974232705,15.0,1
GGBR4,202103,202103,1.3421567569225443,16.0,1
GOAU4,202103,202103,1.3097602655174103,17.0,1
LINX3,202103,202103,1.2748470255524298,18.0,1
BRAP4,202103,202103,1.2351892466987904,19.0,1
UNIP6,202103,202103,1.169343710582348,20.0,1
DXCO3,202103,202103,1.16153149095376,21.0,1
LIGT3,202103,202103,1.1305699481260127,22.0,1
VALE3,202103,202103,1.1200030292788914,23.0,1
GNDI3,202103,202103,1.1018683273979843,24.0,1
JHSF3,202103,202103,1.1007867144332386,25.0,1
SMTO3,202103,202103,1.0648721880448546,26.0,1
HAPV3,202103,202103,1.033588598470983,27.0,1
VULC3,202103,202103,1.0073710073303066,28.0,1
AZZA3,202103,202103,0.9305130934131604,29.0,1
CYRE3,202103,202103,0.9265280746605472,30.0,1
PETR4,202103,202103,0.9078291049835414,31.0,1
NATU3,202103,202103,0.9061314855991924,32.0,1
EVEN3,202103,202103,0.8960198742494838,33.0,1
SHUL4,202103,202103,0.8933458678402231,34.0,1
SMLS3,202103,202103,0.8820632900728327,35.0,1
TOTS3,202103,202103,0.8406343053429908,36.0,1
ENEV3,202103,202103,0.8014388489208633,37.0,1
ANIM3,202103,202103,0.7582590456237619,38.0,1
KLBN11,202103,202103,0.7573483427813414,39.0,1
DIRR3,202103,202103,0.7563552285122122,40.0,1
SHOW3,202103,202103,0.7550000000000001,41.0,1
UGPA3,202103,202103,0.7382282522100752,42.0,1
SUZB3,202103,202103,0.7337245040232658,43.0,1
FESA4,202103,202103,0.721289816825476,44.0,1
AMER3,202103,202103,0.7207981414769795,45.0,1
B3SA3,202103,202103,0.7084241365263422,46.0,1
CMIG4,202103,202103,0.6801691157139793,47.0,1
ALPA4,202103,202103,0.6770293609884541,48.0,2
TUPY3,202103,202103,0.6105182927699739,49.0,2
MRVE3,202103,202103,0.5989499531961859,50.0,2
SLCE3,202103,202103,0.5870765635032518,51.0,2
VBBR3,202103,202103,0.5632816177565267,52.0,2
KEPL3,202103,202103,0.5567013850053388,53.0,2
LOGG3,202103,202103,0.5437455999712706,54.0,2
YDUQ3,202103,202103,0.5418328986699374,55.0,2
AGRO3,202103,202103,0.5345834802742429,56.0,2
TRIS3,202103,202103,0.5304042534817328,57.0,2
MBRF3,202103,202103,0.5016949152548673,58.0,2
MILS3,202103,202103,0.4896373056734362,59.0,2
ISAE4,202103,202103,0.4881685333712271,60.0,2
SRNA3,202103,202103,0.4816041207180492,61.0,2
TIET4,202103,202103,0.4459281904827048,62.0,2
TEND3,202103,202103,0.4324665070875708,63.0,2
CSAN3,202103,202103,0.425938095125399,64.0,2
CAML3,202103,202103,0.4248194062495729,65.0,2
ENAT3,202103,202103,0.4142782749230174,66.0,2
PFRM3,202103,202103,0.413953488379019,67.0,2
BRFS3,202103,202103,0.4062292909007881,68.0,2
RIAA3,202103,202103,0.4050259542217813,69.0,2
SQIA3,202103,202103,0.3918575064190934,70.0,2
TAEE11,202103,202103,0.3816829287196976,71.0,2
STBP3,202103,202103,0.381042058997713,72.0,2
AESB3,202103,202103,0.375993750093671,73.0,2
AMAR3,202103,202103,0.3608695652004765,74.0,2
LAME4,202103,202103,0.3527652196076691,75.0,2
QUAL3,202103,202103,0.3300419741747318,76.0,2
GFSA3,202103,202103,0.319321657010039,77.0,2
CSMG3,202103,202103,0.3177569618910858,78.0,2
POSI3,202103,202103,0.3111823296064653,79.0,2
ENGI11,202103,202103,0.3110496070241573,80.0,2
FLRY3,202103,202103,0.3092789632810673,81.0,2
ABEV3,202103,202103,0.3073353648944457,82.0,2
EQTL3,202103,202103,0.2962630312679033,83.0,2
LPSB3,202103,202103,0.2901408450748723,84.0,2
MEAL3,202103,202103,0.2846715328467153,85.0,2
ECOR3,202103,202103,0.2835978835692143,86.0,2
CPLE6,202103,202103,0.2718995384395657,87.0,2
MYPK3,202103,202103,0.2695099817468769,88.0,2
SULA11,202103,202103,0.2537577743100667,89.0,2
AXIA3,202103,202103,0.2535759104265553,90.0,2
EZTC3,202103,202103,0.2459876360537094,91.0,2
LREN3,202103,202103,0.2429511542978455,92.0,2
SGPS3,202103,202103,0.2381930184804928,93.0,2
TGMA3,202103,202103,0.2372798709078136,94.0,2
ITSA4,202103,202103,0.2331925181290695,95.0,3
RADL3,202103,202103,0.228727803251443,96.0,3
CPFE3,202103,202103,0.2246095610429184,97.0,3
JBSS3,202103,202103,0.2162786168669341,98.0,3
ENBR3,202103,202103,0.216059220013796,99.0,3
BEEF3,202103,202103,0.2020163804038399,100.0,3
AALR3,202103,202103,0.1976019442504502,101.0,3
COCE5,202103,202103,0.1954878087275879,102.0,3
IGTI3,202103,202103,0.194111913039382,103.0,3
CESP6,202103,202103,0.1910849772554534,104.0,3
HGTX3,202103,202103,0.1909456544797001,105.0,3
POMO4,202103,202103,0.1867059256358283,106.0,3
ALUP11,202103,202103,0.1747899159830881,107.0,3
TCSA3,202103,202103,0.1689189189189188,108.0,3
HYPE3,202103,202103,0.1598777414627648,109.0,3
PCAR3,202103,202103,0.1478639608336318,110.0,3
BBSE3,202103,202103,0.1477796896897776,111.0,3
EGIE3,202103,202103,0.1468223008222338,112.0,3
PARD3,202103,202103,0.1343930119522238,113.0,3
MULT3,202103,202103,0.1323473330451585,114.0,3
COGN3,202103,202103,0.1300000000240364,115.0,3
RLOG3,202103,202103,0.1255980861244019,116.0,3
PSSA3,202103,202103,0.1225504526532841,117.0,3
LEVE3,202103,202103,0.1053974476753853,118.0,3
TIMS3,202103,202103,0.1050719789576364,119.0,3
IGTA3,202103,202103,0.1044504121910716,120.0,3
HBOR3,202103,202103,0.0755319148919355,121.0,3
MOTV3,202103,202103,0.0732559282214957,122.0,3
ZAMP3,202103,202103,0.0596026489976377,123.0,3
MDIA3,202103,202103,0.0497610116982445,124.0,3
GRND3,202103,202103,0.0482937107888243,125.0,3
ALOS3,202103,202103,0.0379699248180009,126.0,3
RAIL3,202103,202103,0.0330788804310158,127.0,3
LOGN3,202103,202103,0.0245441795231415,128.0,3
SAUD3,202103,202103,0.0142901126641303,129.0,3
SEER3,202103,202103,-0.0060083328565623,130.0,3
BRPR3,202103,202103,-0.0077549646940936,131.0,3
SYNE3,202103,202103,-0.0194912458484181,132.0,3
BRML3,202103,202103,-0.0430861723437604,133.0,3
PNVL3,202103,202103,-0.0477699155757794,134.0,3
SAPR11,202103,202103,-0.0532950205458504,135.0,3
VLID3,202103,202103,-0.0554773182779414,136.0,3
CRFB3,202103,202103,-0.0650514758110951,137.0,3
EMBJ3,202103,202103,-0.0786163521979306,138.0,3
WIZC3,202103,202103,-0.1496674057642556,139.0,3
IRBR3,202103,202103,-0.1813108751816161,140.0,3
VSTE3,202103,202103,-0.2487309644725488,141.0,3
ETER3,202104,202104,3.2696445572168544,1.0,1
PRIO3,202104,202104,3.088508557495042,2.0,1
CSNA3,202104,202104,2.672549302304094,3.0,1
USIM5,202104,202104,2.383333333125715,4.0,1
ROMI3,202104,202104,2.219902579170808,5.0,1
PTBL3,202104,202104,2.1619954925646137,6.0,1
OIBR3,202104,202104,2.0322580645045765,7.0,1
UNIP6,202104,202104,1.48119714166494,8.0,1
GOAU4,202104,202104,1.2826300038488072,9.0,1
GGBR4,202104,202104,1.230937454131277,10.0,1
VALE3,202104,202104,1.195077428193962,11.0,1
BRAP4,202104,202104,1.1950119728124822,12.0,1
SIMH3,202104,202104,1.0104124421276213,13.0,1
DXCO3,202104,202104,0.968493774123092,14.0,1
WEGE3,202104,202104,0.9614457578253868,15.0,1
MGLU3,202104,202104,0.950308297096296,16.0,1
ENEV3,202104,202104,0.8899388549193998,17.0,1
SHOW3,202104,202104,0.8716577540106953,18.0,1
SUZB3,202104,202104,0.8566353717557291,19.0,1
LCAM3,202104,202104,0.8196208747760243,20.0,1
LINX3,202104,202104,0.7900186972874952,21.0,1
VULC3,202104,202104,0.7772511848386132,22.0,1
SLCE3,202104,202104,0.7763639724567739,23.0,1
RENT3,202104,202104,0.7050141726272974,24.0,1
KEPL3,202104,202104,0.6997229602236958,25.0,1
AZZA3,202104,202104,0.6925759908702407,26.0,1
SMTO3,202104,202104,0.6745442839094054,27.0,1
CYRE3,202104,202104,0.6555808680885933,28.0,1
KLBN11,202104,202104,0.6546883773861425,29.0,1
MOVI3,202104,202104,0.650999964902121,30.0,1
FESA4,202104,202104,0.6295373532892639,31.0,1
LIGT3,202104,202104,0.6205985917029673,32.0,1
TOTS3,202104,202104,0.6014374129752988,33.0,1
SHUL4,202104,202104,0.5930763981541407,34.0,1
SMLS3,202104,202104,0.5905466577431351,35.0,1
JHSF3,202104,202104,0.5863334581552206,36.0,1
GNDI3,202104,202104,0.5821930304825842,37.0,1
RAPT4,202104,202104,0.5617459818344992,38.0,1
DIRR3,202104,202104,0.5426706991137473,39.0,1
EVEN3,202104,202104,0.5141769569334762,40.0,1
HAPV3,202104,202104,0.4838624345514108,41.0,1
AXIA3,202104,202104,0.4593695373375099,42.0,1
B3SA3,202104,202104,0.4495440985292369,43.0,1
TUPY3,202104,202104,0.4358108108420748,44.0,1
STBP3,202104,202104,0.4253535689380843,45.0,1
ENAT3,202104,202104,0.4227820372122175,46.0,1
EMBJ3,202104,202104,0.4138728322549869,47.0,2
LOGG3,202104,202104,0.4026397436580198,48.0,2
CSAN3,202104,202104,0.3777501618339736,49.0,2
CMIG4,202104,202104,0.3727908175506083,50.0,2
ISAE4,202104,202104,0.3447581125255237,51.0,2
CAML3,202104,202104,0.3396627102859728,52.0,2
UGPA3,202104,202104,0.3324137930993145,53.0,2
SRNA3,202104,202104,0.3181060354260632,54.0,2
GFSA3,202104,202104,0.3053570251980544,55.0,2
NATU3,202104,202104,0.2999324085797572,56.0,2
BHIA3,202104,202104,0.2930283224400871,57.0,2
ALPA4,202104,202104,0.2752829499447018,58.0,2
ABEV3,202104,202104,0.2750692128431944,59.0,2
PCAR3,202104,202104,0.2645118754856947,60.0,2
TAEE11,202104,202104,0.2354967335953146,61.0,2
PETR4,202104,202104,0.2321573933086793,62.0,2
QUAL3,202104,202104,0.2296795976459211,63.0,2
PFRM3,202104,202104,0.2222222222357006,64.0,2
ANIM3,202104,202104,0.2221246707608379,65.0,2
FLRY3,202104,202104,0.1875005023318856,66.0,2
TGMA3,202104,202104,0.1610561848706615,67.0,2
HYPE3,202104,202104,0.157638259506373,68.0,2
MILS3,202104,202104,0.1531914893734902,69.0,2
TRIS3,202104,202104,0.1498771498621074,70.0,2
MRVE3,202104,202104,0.1436050015681165,71.0,2
AESB3,202104,202104,0.1385731231607496,72.0,2
ITSA4,202104,202104,0.1269266825994863,73.0,2
AMER3,202104,202104,0.1232386201062951,74.0,2
CPLE6,202104,202104,0.1224756114058303,75.0,2
TEND3,202104,202104,0.1170764246290838,76.0,2
BRFS3,202104,202104,0.1160391954566415,77.0,2
RADL3,202104,202104,0.1126964305470563,78.0,2
EQTL3,202104,202104,0.1108898774733546,79.0,2
AGRO3,202104,202104,0.1088511885307803,80.0,2
SGPS3,202104,202104,0.1015490533562821,81.0,2
EGIE3,202104,202104,0.0928880616310559,82.0,2
JBSS3,202104,202104,0.0830536912741033,83.0,2
MBRF3,202104,202104,0.0825545171407848,84.0,2
ENBR3,202104,202104,0.0743066628226416,85.0,2
VBBR3,202104,202104,0.0632279858179434,86.0,2
ECOR3,202104,202104,0.0514775977080117,87.0,2
CPFE3,202104,202104,0.0511507774860171,88.0,2
ALUP11,202104,202104,0.0496233939069292,89.0,2
LOGN3,202104,202104,0.048,90.0,2
CSMG3,202104,202104,0.0446526811577259,91.0,2
GRND3,202104,202104,0.0443844599082572,92.0,2
EZTC3,202104,202104,0.0427010923673361,93.0,3
PARD3,202104,202104,0.0384238961669971,94.0,3
TIMS3,202104,202104,0.0368563730197801,95.0,3
LEVE3,202104,202104,0.0339843528217942,96.0,3
HGTX3,202104,202104,0.022606994245286,97.0,3
COCE5,202104,202104,0.0164100486039053,98.0,3
LAME4,202104,202104,0.0120022670448982,99.0,3
SQIA3,202104,202104,0.0105649976782442,100.0,3
ENGI11,202104,202104,0.0055564235136928,101.0,3
BBSE3,202104,202104,0.0043631095922309,102.0,3
YDUQ3,202104,202104,-0.0075782537075783,103.0,3
MYPK3,202104,202104,-0.0094413847329756,104.0,3
RIAA3,202104,202104,-0.0108484602336503,105.0,3
POSI3,202104,202104,-0.0146311891131624,106.0,3
PSSA3,202104,202104,-0.014775713317937,107.0,3
IGTI3,202104,202104,-0.0150266910544369,108.0,3
CESP6,202104,202104,-0.0168309025245266,109.0,3
TCSA3,202104,202104,-0.0179487179487178,110.0,3
IGTA3,202104,202104,-0.0359155850054063,111.0,3
CRFB3,202104,202104,-0.0371201341291003,112.0,3
MULT3,202104,202104,-0.0399168998016611,113.0,3
LREN3,202104,202104,-0.0399270718295255,114.0,3
MEAL3,202104,202104,-0.0461538461538461,115.0,3
ZAMP3,202104,202104,-0.0665961945023267,116.0,3
BRPR3,202104,202104,-0.0686498855818309,117.0,3
MOTV3,202104,202104,-0.0757370652877508,118.0,3
RAIL3,202104,202104,-0.0853966650081698,119.0,3
MDIA3,202104,202104,-0.0931999202378293,120.0,3
SAUD3,202104,202104,-0.0996444204472585,121.0,3
LPSB3,202104,202104,-0.0999999999968046,122.0,3
POMO4,202104,202104,-0.1159949142144128,123.0,3
HBOR3,202104,202104,-0.1322580645097423,124.0,3
VLID3,202104,202104,-0.1356350493413873,125.0,3
AALR3,202104,202104,-0.1410867492850334,126.0,3
ALOS3,202104,202104,-0.1605159441173789,127.0,3
BRML3,202104,202104,-0.1683266932228614,128.0,3
SYNE3,202104,202104,-0.1793277275248995,129.0,3
BEEF3,202104,202104,-0.1852754509439786,130.0,3
PNVL3,202104,202104,-0.1914882392415132,131.0,3
SAPR11,202104,202104,-0.2024476076620083,132.0,3
SULA11,202104,202104,-0.2162741969247843,133.0,3
AMAR3,202104,202104,-0.2283105023059074,134.0,3
SEER3,202104,202104,-0.2608850948596619,135.0,3
WIZC3,202104,202104,-0.3135964912228179,136.0,3
VSTE3,202104,202104,-0.3169129720864301,137.0,3
COGN3,202104,202104,-0.324909747292648,138.0,3
IRBR3,202104,202104,-0.3538070182488659,139.0,3
ETER3,202105,202105,6.567537783662133,1.0,1
CSNA3,202105,202105,2.6724806201978737,2.0,1
ROMI3,202105,202105,2.5376585749857243,3.0,1
UNIP6,202105,202105,2.065287653763416,4.0,1
PRIO3,202105,202105,1.978695932791554,5.0,1
USIM5,202105,202105,1.7804878048584096,6.0,1
PTBL3,202105,202105,1.745100192891463,7.0,1
OIBR3,202105,202105,1.5466666666264746,8.0,1
GGBR4,202105,202105,1.28875495035539,9.0,1
SMLS3,202105,202105,1.2697508195145288,10.0,1
GOAU4,202105,202105,1.2206711023580388,11.0,1
SHOW3,202105,202105,1.0958083832335332,12.0,1
BRAP4,202105,202105,1.0205866727939132,13.0,1
VALE3,202105,202105,1.0125175237517814,14.0,1
EMBJ3,202105,202105,0.9594405594232628,15.0,1
LINX3,202105,202105,0.843902438991539,16.0,1
SIMH3,202105,202105,0.843302316441388,17.0,1
SLCE3,202105,202105,0.8360202211760195,18.0,1
SUZB3,202105,202105,0.8106180665742933,19.0,1
DXCO3,202105,202105,0.8089903243739782,20.0,1
WEGE3,202105,202105,0.7979589815456889,21.0,1
FESA4,202105,202105,0.7711783716501557,22.0,1
ENEV3,202105,202105,0.7491489918826919,23.0,1
VULC3,202105,202105,0.745803357344456,24.0,1
POSI3,202105,202105,0.7118558323559927,25.0,1
LCAM3,202105,202105,0.7035559800380555,26.0,1
AZZA3,202105,202105,0.6854185813856897,27.0,1
STBP3,202105,202105,0.6238095237846901,28.0,1
RAPT4,202105,202105,0.5848553365399272,29.0,1
ENAT3,202105,202105,0.5643564356111457,30.0,1
SMTO3,202105,202105,0.5638512863863874,31.0,1
RENT3,202105,202105,0.562416894880641,32.0,1
CYRE3,202105,202105,0.5446003146024065,33.0,1
SHUL4,202105,202105,0.519219579728414,34.0,1
MOVI3,202105,202105,0.5133434351657673,35.0,1
KEPL3,202105,202105,0.4875571954897295,36.0,1
ALPA4,202105,202105,0.4836890857862423,37.0,1
JHSF3,202105,202105,0.4828395195783677,38.0,1
TAEE11,202105,202105,0.468769857244288,39.0,1
EVEN3,202105,202105,0.4617563739526715,40.0,1
TOTS3,202105,202105,0.447527717327856,41.0,1
LIGT3,202105,202105,0.4468390805316624,42.0,1
CSAN3,202105,202105,0.4178712919096607,43.0,1
KLBN11,202105,202105,0.4018264840137293,44.0,1
SGPS3,202105,202105,0.394927536231884,45.0,1
JBSS3,202105,202105,0.3782430587586554,46.0,1
TUPY3,202105,202105,0.3744232037761907,47.0,1
DIRR3,202105,202105,0.373216156981845,48.0,2
ISAE4,202105,202105,0.3728965518369247,49.0,2
ANIM3,202105,202105,0.367989056094711,50.0,2
HAPV3,202105,202105,0.3616696358639781,51.0,2
AESB3,202105,202105,0.3553109662538543,52.0,2
MBRF3,202105,202105,0.3514965464269419,53.0,2
LEVE3,202105,202105,0.333105331252052,54.0,2
GNDI3,202105,202105,0.3290529695025135,55.0,2
CMIG4,202105,202105,0.3183502154914888,56.0,2
AXIA3,202105,202105,0.3070456165485482,57.0,2
NATU3,202105,202105,0.2947821409381554,58.0,2
QUAL3,202105,202105,0.290775625068753,59.0,2
PFRM3,202105,202105,0.2828947368511425,60.0,2
CRFB3,202105,202105,0.2717383484229925,61.0,2
UGPA3,202105,202105,0.2677287768162488,62.0,2
ABEV3,202105,202105,0.2635478718617166,63.0,2
MGLU3,202105,202105,0.2608555006784128,64.0,2
B3SA3,202105,202105,0.2553065984625113,65.0,2
EQTL3,202105,202105,0.2530682350562445,66.0,2
HGTX3,202105,202105,0.2402404831055329,67.0,2
LOGG3,202105,202105,0.2365243576386413,68.0,2
MRVE3,202105,202105,0.235800864450167,69.0,2
SRNA3,202105,202105,0.2273579013434217,70.0,2
TRIS3,202105,202105,0.2211180124135954,71.0,2
MILS3,202105,202105,0.2187499999934647,72.0,2
GFSA3,202105,202105,0.2063726062300734,73.0,2
MULT3,202105,202105,0.206286494271368,74.0,2
ITSA4,202105,202105,0.1937453851583321,75.0,2
IGTI3,202105,202105,0.1913080377118605,76.0,2
PETR4,202105,202105,0.1848809157917226,77.0,2
AGRO3,202105,202105,0.1791317550514388,78.0,2
CPLE6,202105,202105,0.1741194050505565,79.0,2
SQIA3,202105,202105,0.1575726670011497,80.0,2
IGTA3,202105,202105,0.1544171419565954,81.0,2
RADL3,202105,202105,0.1505159266503217,82.0,2
ENBR3,202105,202105,0.1357237885275368,83.0,2
PARD3,202105,202105,0.1299239816795439,84.0,2
FLRY3,202105,202105,0.1281315909629801,85.0,2
LREN3,202105,202105,0.1127312265756013,86.0,2
GRND3,202105,202105,0.0913121934599727,87.0,2
LOGN3,202105,202105,0.0910394265232976,88.0,2
BRFS3,202105,202105,0.0903588413234099,89.0,2
CAML3,202105,202105,0.0852022297028012,90.0,2
COCE5,202105,202105,0.0833009708908645,91.0,2
MEAL3,202105,202105,0.0814606741573034,92.0,2
ALOS3,202105,202105,0.0800627943822676,93.0,2
POMO4,202105,202105,0.0683195592088943,94.0,3
LPSB3,202105,202105,0.063829787228401,95.0,3
VBBR3,202105,202105,0.0636068390676347,96.0,3
RIAA3,202105,202105,0.0561541357923218,97.0,3
